股票代碼,股票名稱,EPS,ROE,營收成長率,速動比率,現價,市值,產業,部門
2501.TW,"Cathay Real Estate Development Co.,Ltd.",1.36,5.1909998,55.300000000000004,0.296,21.5,24930539520.0,Real Estate - Development,Real Estate
2504.TW,"Goldsun Building Materials Co., Ltd.",3.89,17.221001,0.2,1.576,40.75,47957860352.0,Building Materials,Basic Materials
2505.TW,"Kuo Yang Construction Co., Ltd.",0.52,2.702,-51.1,0.263,21.15,8036999680.0,Real Estate - Development,Real Estate
2506.TW,"Pacific Construction Co., Ltd",2.03,9.380999,-73.3,0.876,10.6,3832493824.0,Real Estate - Development,Real Estate
2509.TW,"Chainqui Construction Development Co., Ltd.",0.21,1.2410001,17.0,0.417,15.5,3480525056.0,Real Estate Services,Real Estate
2511.TW,Prince Housing & Development Corp.,0.19,1.095,18.3,3.51,10.05,16307832832.0,Real Estate - Development,Real Estate
2514.TW,"Long Bon International Co.,Ltd",2.83,9.645,20.1,0.787,18.9,6768467968.0,Engineering & Construction,Industrials
2515.TW,BES Engineering Corporation,0.47,3.144,27.6,0.727,10.65,16304083968.0,Engineering & Construction,Industrials
2516.TW,New Asia Construction & Development Corp.,0.97,7.915,-0.1,0.765,21.35,4831035392.0,Engineering & Construction,Industrials
2520.TW,"Kindom Development Co., Ltd.",10.21,23.996000000000002,17.7,0.98,53.2,28806682624.0,Real Estate - Diversified,Real Estate
2524.TW,"King's Town Construction Co., Ltd.",7.66,14.791000000000002,642.8,0.318,60.0,22165139456.0,Real Estate - Development,Real Estate
2527.TW,Hung Ching Development & Construction Co. Ltd,4.84,9.747,3028.9,0.26,32.8,8585661952.0,Real Estate Services,Real Estate
2528.TW,Crowell Development Corp.,3.14,20.962,8422306.0,0.151,40.25,16637700096.0,Real Estate Services,Real Estate
2530.TW,"Delpha Construction Co.,Ltd.",1.94,17.102999999999998,91788.2,0.087,39.15,32885530624.0,Real Estate Services,Real Estate
2534.TW,"Hung Sheng Construction Co., Ltd.",0.63,2.0350002,160.3,0.133,25.35,11990575104.0,Real Estate - Development,Real Estate
2535.TW,"Da-Cin Construction Co.,Ltd.",5.19,13.691,-15.0,1.125,58.6,15229670400.0,Engineering & Construction,Industrials
2536.TW,"Hong Pu Real Estate Development Co., Ltd.",0.61,1.544,-39.5,0.053,31.95,10633247744.0,Real Estate - Development,Real Estate
2537.TW,"WE & WIN Development Co., LTD",1.04,4.2,71.8,0.044,12.6,3787031040.0,Real Estate - Development,Real Estate
2538.TW,"Kee Tai Properties Co., Ltd.",0.57,-0.849,52.2,0.178,14.3,6363871744.0,Real Estate - Development,Real Estate
2539.TW,"Sakura Development Co.,Ltd",2.85,21.708,187.20000000000002,0.128,63.0,62637879296.0,Real Estate - Development,Real Estate
2540.TW,"JSL Construction & Development Co., Ltd.",3.06,23.754998999999998,32.800000000000004,0.205,83.2,56152510464.0,Real Estate Services,Real Estate
2542.TW,Highwealth Construction Corp.,3.12,13.465999,72.5,0.122,43.45,88263024640.0,Real Estate - Development,Real Estate
2543.TW,"Hwang Chang General Contractor Co., Ltd",5.2,38.769,-6.4,0.767,82.4,37494390784.0,Engineering & Construction,Industrials
2545.TW,Huang Hsiang Construction Corporation,9.04,23.567,-18.099999999999998,0.153,64.4,21106135040.0,Real Estate - Diversified,Real Estate
2546.TW,"Kedge Construction Co., Ltd.",7.04,17.235,6.2,1.436,78.0,9604608000.0,Engineering & Construction,Industrials
2547.TW,"Radium Life Tech. Co., Ltd.",-0.08,-0.31,-21.5,0.199,13.15,13611432960.0,Conglomerates,Industrials
2548.TW,"Huaku Development Co., Ltd.",4.56,6.673,-99.3,0.221,110.0,33473222656.0,Real Estate - Development,Real Estate
2597.TW,"Ruentex Engineering & Construction Co., Ltd.",10.7,31.796999999999997,15.1,1.14,176.5,45701144576.0,Engineering & Construction,Industrials
2601.TW,"First Steamship Co., Ltd.",-1.7,-17.525,-10.7,0.168,7.0,5773431808.0,Department Stores,Consumer Cyclical
2603.TW,Evergreen Marine Corporation (Taiwan) Ltd.,64.77,26.830998,66.2,1.964,220.5,477391355904.0,Marine Shipping,Industrials
2605.TW,Sincere Navigation Corporation,1.88,6.433999999999999,-5.4,0.972,24.6,14399684608.0,Marine Shipping,Industrials
2606.TW,U-Ming Marine Transport Corporation,5.53,12.565999999999999,-2.6,1.751,64.4,54421606400.0,Marine Shipping,Industrials
2607.TW,Evergreen International Storage & Transport Corporation,2.6,8.573,7.199999999999999,4.868,31.6,33721622528.0,Integrated Freight & Logistics,Industrials
2608.TW,Kerry TJ Logistics Company Limited,2.24,9.771,4.9,0.987,37.65,17582551040.0,Trucking,Industrials
2609.TW,Yang Ming Marine Transport Corporation,18.32,16.652,102.89999999999999,4.565,74.4,259812245504.0,Marine Shipping,Industrials
2610.TW,"China Airlines, Ltd.",2.33,18.444,12.1,0.903,22.5,136119607296.0,Airlines,Industrials
2611.TW,"Tze Shin International Co., Ltd.",1.64,10.2139995,9.8,4.796,21.1,3987942400.0,Marine Shipping,Industrials
2612.TW,Chinese Maritime Transport Ltd.,5.12,7.988,20.200000000000003,0.702,44.65,8817704960.0,Integrated Freight & Logistics,Industrials
2613.TW,China Container Terminal Corporation,0.84,3.5929999999999995,1.0,1.03,29.15,4001595392.0,Marine Shipping,Industrials
2614.TW,Eastern Media International Corporation,1.24,-5.075,-6.5,0.728,17.5,5254252544.0,Conglomerates,Industrials
2615.TW,Wan Hai Lines Ltd.,16.87,20.267001,65.10000000000001,4.086,78.2,219440906240.0,Marine Shipping,Industrials
2616.TW,"Shan-Loong Transportation Co.,Ltd",-1.76,-4.6370000000000005,-47.699999999999996,0.706,16.4,2229235456.0,Specialty Retail,Consumer Cyclical
2617.TW,"Taiwan Navigation Co., Ltd.",3.07,7.5,1.7000000000000002,1.995,30.25,12623143936.0,Marine Shipping,Industrials
2618.TW,EVA Airways Corp.,5.32,24.454,4.6,1.077,40.55,218987823104.0,Airlines,Industrials
2630.TW,"Air Asia Co., Ltd.",0.67,4.074,-1.3,1.684,35.85,7508352000.0,Aerospace & Defense,Industrials
2633.TW,Taiwan High Speed Rail Corporation,1.15,8.997,2.0,0.663,26.7,150275342336.0,Railroads,Industrials
2634.TW,Aerospace Industrial Development Corporation,2.29,11.012,-13.4,0.716,48.95,46104391680.0,Aerospace & Defense,Industrials
2636.TW,T3EX Global Holdings Corp.,9.38,13.927999999999999,57.8,1.411,74.5,10203593728.0,Integrated Freight & Logistics,Industrials
2637.TW,"Wisdom Marine Lines Co., Limited (Cayman)",8.28,12.262998999999999,-6.7,0.556,70.3,52472557568.0,Marine Shipping,Industrials
2642.TW,"Taiwan Pelican Express Co., Ltd.",-0.1,-0.43499999999999994,-4.3,1.491,30.45,2906970112.0,Integrated Freight & Logistics,Industrials
2645.TW,Evergreen Aviation Technologies Corporation,4.88,14.025000000000002,22.3,2.743,98.1,36745416704.0,Airports & Air Services,Industrials
2646.TW,"STARLUX Airlines Co., Ltd.",0.53,6.4750000000000005,47.599999999999994,0.988,25.95,78076551168.0,Airlines,Industrials
2701.TW,Wan Hwa Enterprise Company Ltd.,0.51,2.74,-73.9,2.503,12.1,5444613120.0,Real Estate Services,Real Estate
2702.TW,Hotel Holiday Garden,0.26,1.243,-2.1999999999999997,1.873,14.95,2341364224.0,Lodging,Consumer Cyclical
2704.TW,"The Ambassador Hotel,Ltd.",2.76,4.261,6.5,7.492,50.0,18346149888.0,Lodging,Consumer Cyclical
2705.TW,"Leofoo Development Co., Ltd.",0.46,0.882,2.9000000000000004,0.354,17.5,3347977472.0,Lodging,Consumer Cyclical
2706.TW,First Hotel Company Ltd.,0.56,2.7660001,1.3,21.554,14.3,7149971968.0,Real Estate Services,Real Estate
2707.TW,Formosa International Hotels Corporation,10.51,27.289,-4.6,1.431,206.5,26308718592.0,Lodging,Consumer Cyclical
2712.TW,"FarGlory Hotel Co.,Ltd",-1.42,-12.838,-24.7,0.341,23.0,2415000064.0,Resorts & Casinos,Consumer Cyclical
2722.TW,"Chateau International Development Co., Ltd.",0.03,-0.68300003,-16.900000000000002,1.622,29.1,4166247168.0,Resorts & Casinos,Consumer Cyclical
2723.TW,Gourmet Master Co. Ltd.,3.28,5.41,-2.1,1.085,91.0,16380000256.0,Restaurants,Consumer Cyclical
2727.TW,Wowprime Corp.,15.27,26.703,0.4,0.778,225.0,18643275776.0,Restaurants,Consumer Cyclical
2731.TW,"Lion Travel Service Co., Ltd.",9.75,23.114,11.700000000000001,1.076,125.0,11659750400.0,Travel Services,Consumer Cyclical
2739.TW,"My Humble House Hospitality Management Consulting Co., Ltd.",5.39,36.272999999999996,1.3,0.469,42.75,3912736512.0,Lodging,Consumer Cyclical
2748.TW,FDC International Hotels Corporation,3.13,11.4379995,-4.3999999999999995,1.835,55.1,5828422656.0,Lodging,Consumer Cyclical
2753.TW,Bafang Yunji International Company Limited,9.03,16.273001,11.4,0.925,171.5,11429617664.0,Restaurants,Consumer Cyclical
2762.TW,World Fitness Services Ltd.,3.18,12.876999999999999,5.6000000000000005,0.126,86.1,9404013568.0,Leisure,Consumer Cyclical
2801.TW,"Chang Hwa Commercial Bank, Ltd.",1.33,7.675999999999999,16.7,,17.75,198902956032.0,Banks - Regional,Financial Services
2809.TW,"King's Town Bank Co., Ltd.",4.52,9.593,-18.099999999999998,,49.0,54450266112.0,Banks - Regional,Financial Services
2812.TW,"Taichung Commercial Bank Co., Ltd.",1.5,10.456,9.3,,20.55,113410514944.0,Banks - Regional,Financial Services
2816.TW,"Union Insurance Co., Ltd.",5.44,18.21,12.3,0.407,31.0,6931848192.0,Insurance - Diversified,Financial Services
2820.TW,China Bills Finance Corporation,1.02,5.284,29.4,0.689,15.0,20144400384.0,Capital Markets,Financial Services
2832.TW,"Taiwan Fire & Marine Insurance Co., Ltd.",3.2,9.908,-2.7,0.396,33.65,12188030976.0,Insurance - Property & Casualty,Financial Services
2834.TW,"Taiwan Business Bank, Ltd.",1.22,8.934000000000001,28.199999999999996,,14.6,133852504064.0,Banks - Regional,Financial Services
2836.TW,"Bank of Kaohsiung Co., Ltd.",0.55,4.4120003,27.700000000000003,,11.45,20453478400.0,Banks - Regional,Financial Services
2838.TW,Union Bank of Taiwan,1.16,6.959,-3.8,,16.95,68766998528.0,Banks - Regional,Financial Services
2845.TW,Far Eastern International Bank Ltd.,1.0,7.1550004000000005,2.7,,13.4,57290358784.0,Banks - Regional,Financial Services
2849.TW,"EnTie Commercial Bank Co., Ltd.",0.68,3.911,-20.5,,14.0,27406540800.0,Banks - Regional,Financial Services
2850.TW,"Shinkong Insurance Co., Ltd.",10.48,18.007,-1.2,5.422,111.0,35071893504.0,Insurance - Property & Casualty,Financial Services
2851.TW,Central Reinsurance Corporation,3.14,13.729,8.799999999999999,6.122,27.15,21730560000.0,Insurance - Reinsurance,Financial Services
2852.TW,"The First Insurance Co., Ltd.",3.0,10.738,0.4,0.374,29.85,8989745152.0,Insurance - Property & Casualty,Financial Services
2855.TW,President Securities Corporation,3.0,12.991,2.3,0.994,24.4,35522252800.0,Capital Markets,Financial Services
2867.TW,Mercuries Life Insurance Company Ltd.,0.42,5.3469999999999995,-71.39999999999999,8.115,6.21,35393896448.0,Insurance - Life,Financial Services
2880.TW,"Hua Nan Financial Holdings Co., Ltd.",1.68,10.8059995,13.4,,27.8,383061753856.0,Banks - Regional,Financial Services
2881.TW,"Fubon Financial Holding Co., Ltd.",10.77,16.928,-36.6,1.956,85.3,1165684244480.0,Insurance - Life,Financial Services
2882.TW,"Cathay Financial Holding Co., Ltd.",7.22,12.906,-61.8,0.998,61.2,897755054080.0,Insurance - Life,Financial Services
2883.TW,"KGI Financial Holding Co., Ltd.",1.96,11.769,-50.0,1.269,17.15,288447561728.0,Insurance - Life,Financial Services
2884.TW,"E.SUN Financial Holding Company, Ltd.",1.63,10.657,-0.6,,28.75,459879251968.0,Banks - Regional,Financial Services
2885.TW,"Yuanta Financial Holding Co., Ltd.",2.77,11.894,3.9,2.124,33.45,432940023808.0,Financial Conglomerates,Financial Services
2886.TW,"Mega Financial Holding Co., Ltd.",2.35,9.935000500000001,-9.4,,39.9,591852666880.0,Banks - Regional,Financial Services
2887.TW,"Taishin Financial Holding Co., Ltd.",1.39,9.009,19.2,,17.2,223188942848.0,Banks - Regional,Financial Services
2888.TW,"Shin Kong Financial Holding Co., Ltd.",1.22,7.718999999999999,-65.0,1.579,12.2,216092508160.0,Insurance - Life,Financial Services
2889.TW,"IBF Financial Holdings Co., Ltd.",0.61,5.705,10.299999999999999,0.584,12.8,46509568000.0,Capital Markets,Financial Services
2890.TW,SinoPac Financial Holdings Company Limited,1.75,11.292,7.199999999999999,,22.25,282261258240.0,Banks - Regional,Financial Services
2891.TW,"CTBC Financial Holding Co., Ltd.",3.63,15.038000000000002,-35.8,0.214,39.45,775322730496.0,Banks - Regional,Financial Services
2892.TW,"First Financial Holding Co., Ltd.",1.81,9.823,16.0,,27.05,368423698432.0,Banks - Regional,Financial Services
2897.TW,"O-Bank Co., Ltd.",0.9,5.638,,,9.85,27406837760.0,Banks - Regional,Financial Services
2901.TW,Shin Shin Co Ltd.,0.41,3.3889997999999997,-6.4,8.814,26.7,1950256000.0,Department Stores,Consumer Cyclical
2903.TW,"Far Eastern Department Stores, Ltd.",1.65,7.674,-2.7,0.509,24.25,34161702912.0,Department Stores,Consumer Cyclical
2904.TW,Prime Oil Chemical Service Corporation,1.37,6.107,15.6,1.329,18.4,1432152960.0,Oil & Gas Equipment & Services,Energy
2905.TW,"Mercuries & Associates Holding, Ltd.",1.41,-6.837,150.89999999999998,1.451,13.55,14436169728.0,Insurance - Life,Financial Services
2906.TW,"Collins Co., Ltd.",0.51,5.2059997,2.0,0.773,16.15,3377239296.0,Specialty Retail,Consumer Cyclical
2908.TW,"Test-Rite International Co., Ltd.",0.66,2.493,7.8,,20.15,10274242560.0,Home Improvement Retail,Consumer Cyclical
2910.TW,"Tonlin Department Store Co.,Ltd.",1.13,8.012999599999999,3.3000000000000003,1.422,23.2,4069349888.0,Department Stores,Consumer Cyclical
2911.TW,"Les Enphants Co., Ltd.",-4.07,-59.317,-7.7,0.49,5.16,542450112.0,Apparel Retail,Consumer Cyclical
2912.TW,President Chain Store Corporation,11.08,27.519,5.800000000000001,0.595,251.0,260944609280.0,Grocery Stores,Consumer Defensive
2913.TW,Taiwan Tea Corporation,-0.22,-1.387,38.3,0.126,17.65,13943499776.0,Farm Products,Consumer Defensive
2915.TW,Ruentex Industries Ltd.,12.99,13.511999999999999,47.3,2.493,59.1,63102840832.0,Textile Manufacturing,Consumer Cyclical
2923.TW,Sino Horizon Holdings Limited,0.44,1.422,-15.0,0.795,21.5,37416452096.0,Real Estate - Development,Real Estate
2929.TW,TOPBI International Holdings Limited,0.14,0.518,-10.0,4.486,11.6,1264249216.0,Apparel Manufacturing,Consumer Cyclical
2939.TW,"Yong Yi International Group Co., Ltd",-3.6,-19.784,-32.2,14.384,28.5,1298146560.0,Conglomerates,Industrials
2945.TW,"Simple Mart Retail Co., Ltd.",2.02,6.087,4.8,0.213,38.3,2585250048.0,Grocery Stores,Consumer Defensive
3002.TW,AHOKU Electronic Company,0.05,0.307,-0.0,7.943,14.0,1414098048.0,Electrical Equipment & Parts,Industrials
3003.TW,K.S. Terminals Inc.,3.88,9.4160005,17.5,3.432,60.4,9401563136.0,Electrical Equipment & Parts,Industrials
3004.TW,National Aerospace Fasteners Corporation,6.76,14.866999999999999,7.9,0.677,97.2,5382158336.0,Tools & Accessories,Industrials
3005.TW,Getac Holdings Corporation,7.11,18.529,2.1999999999999997,1.574,113.5,70159228928.0,Computer Hardware,Technology
3006.TW,Elite Semiconductor Microelectronics Technology Inc.,1.79,4.995,-0.3,1.198,55.9,15270315008.0,Semiconductors,Technology
3008.TW,"LARGAN Precision Co.,Ltd",191.36,14.939,1.7999999999999998,4.555,2355.0,314317144064.0,Electronic Components,Technology
3010.TW,Wah Lee Industrial Corporation,8.62,11.0,12.6,1.335,98.5,25554544640.0,Electronics & Computer Distribution,Technology
3011.TW,"Ji-Haw Industrial Co.,Ltd.",-2.21,-15.800999,-9.5,0.986,15.5,1747144448.0,Electronic Components,Technology
3013.TW,Chenming Electronic Tech. Corp.,3.57,18.956,48.5,1.18,108.0,22155012096.0,Computer Hardware,Technology
3014.TW,ITE Tech. Inc,9.98,24.731001,13.100000000000001,2.779,139.5,23161882624.0,Semiconductors,Technology
3015.TW,FSP Technology Inc.,2.15,2.869,-0.8,1.592,58.2,10898648064.0,Electrical Equipment & Parts,Industrials
3016.TW,Episil-Precision Inc.,0.92,5.316,-5.0,2.506,35.4,10214387712.0,Semiconductor Equipment & Materials,Technology
3017.TW,"Asia Vital Components Co., Ltd.",20.61,30.993998,25.0,0.656,454.0,176013541376.0,Electronic Components,Technology
3018.TW,"Lung Ming Green Energy Technology Engineering Co., Ltd.",-1.46,-23.873,196.6,0.998,24.65,1801264256.0,Engineering & Construction,Industrials
3019.TW,"Asia Optical Co., Inc.",5.75,12.633,30.8,2.235,137.0,38256427008.0,Electronic Components,Technology
3021.TW,Welltend Technology Corporation,0.58,9.219,30.099999999999998,1.313,19.8,1898621952.0,Computer Hardware,Technology
3022.TW,IEI Integration Corp.,8.66,14.637998999999999,-0.8,3.388,89.4,15787860992.0,Computer Hardware,Technology
3023.TW,"SINBON Electronics Co., Ltd.",14.55,23.976,12.9,1.195,254.5,61097558016.0,Electronic Components,Technology
3024.TW,"Action Electronics Co., Ltd.",0.66,2.476,8.1,0.553,16.0,4434528256.0,Consumer Electronics,Technology
3025.TW,"Loop Telecommunication International,Inc.",3.66,31.759999999999998,111.60000000000001,1.912,57.6,3268051200.0,Communication Equipment,Technology
3026.TW,"Holy Stone Enterprise Co.,Ltd.",5.8,9.075,9.3,2.188,87.3,14482197504.0,Electronic Components,Technology
3027.TW,"Billion Electric Co., Ltd.",-0.22,0.698,12.2,0.866,29.25,3345819648.0,Conglomerates,Industrials
3028.TW,Zenitron Corporation,2.06,8.1499994,4.7,0.812,32.85,7793366016.0,Semiconductor Equipment & Materials,Technology
3029.TW,"Zero One Technology Co., Ltd.",5.21,17.635,60.3,1.382,122.0,20374609920.0,Computer Hardware,Technology
3030.TW,"Test Research, Inc.",7.76,23.75,14.299999999999999,2.83,109.5,25865652224.0,Scientific & Technical Instruments,Technology
3031.TW,Bright LED Electronics Corp.,1.08,6.0749996,-1.9,3.998,19.75,3420759296.0,Electronic Components,Technology
3032.TW,"Compucase Enterprise Co., Ltd.",4.58,16.176,-21.099999999999998,1.357,71.9,8073363456.0,Computer Hardware,Technology
3033.TW,"Weikeng Industrial Co., Ltd.",2.25,11.604000000000001,35.699999999999996,0.748,33.6,15936243712.0,Electronics & Computer Distribution,Technology
3034.TW,Novatek Microelectronics Corp.,33.38,30.104999999999997,-7.000000000000001,2.852,545.0,331639029760.0,Semiconductors,Technology
3035.TW,Faraday Technology Corporation,4.04,9.19,4.6,2.478,212.5,55366873088.0,Semiconductor Equipment & Materials,Technology
3036.TW,"WT Microelectronics Co., Ltd.",8.05,10.4729995,38.1,0.785,97.7,109145546752.0,Electronic Components,Technology
3037.TW,Unimicron Technology Corp.,3.31,5.673,14.399999999999999,1.197,92.5,141407518720.0,Electronic Components,Technology
3038.TW,Emerging Display Technologies Corp.,2.19,12.281,-9.0,3.05,24.6,3655904512.0,Electronic Components,Technology
3040.TW,"Global View Co., Ltd.",0.73,3.066,-12.6,7.212,49.85,3140549888.0,Consumer Electronics,Technology
3041.TW,ALi Corporation,-2.41,-19.073999,-10.6,1.656,27.25,3168630016.0,Semiconductor Equipment & Materials,Technology
3042.TW,TXC Corporation,6.39,15.09,9.4,2.212,92.0,31555354624.0,Electronic Components,Technology
3043.TW,"Powercom Co., Ltd",0.95,-8.988999999999999,-40.9,0.512,29.55,1151740800.0,Electrical Equipment & Parts,Industrials
3044.TW,Tripod Technology Corporation,15.85,17.863001,14.000000000000002,1.548,196.0,103018782720.0,Electronic Components,Technology
3045.TW,"Taiwan Mobile Co., Ltd.",4.56,16.865,4.8,0.422,116.5,352355418112.0,Telecom Services,Communication Services
3046.TW,Aopen Inc.,3.82,19.802,-8.4,1.7,48.15,3777271296.0,Computer Hardware,Technology
3047.TW,"EDIMAX Technology Co., Ltd.",0.5,13.231000000000002,60.6,1.463,22.0,4891061760.0,Communication Equipment,Technology
3048.TW,"EDOM Technology Co., Ltd.",-2.1,-11.848,3.8,0.704,25.9,6988597248.0,Electronics & Computer Distribution,Technology
3049.TW,HannsTouch Holdings Company,-1.1,-10.1210006,139.7,1.812,7.56,6063203328.0,Electronic Components,Technology
3050.TW,U-Tech Media Corporation,0.55,3.649,3.4000000000000004,1.623,13.95,2162026752.0,Consumer Electronics,Technology
3051.TW,Optimax Technology Corporation,2.01,12.697,-7.6,2.046,29.3,4893100032.0,Electronic Components,Technology
3052.TW,Apex Science & Engineering Corp.,0.97,5.94,-38.7,1.017,12.15,2478417664.0,Engineering & Construction,Industrials
3054.TW,"LIWANLI Innovation Co., Ltd.",-0.4,-2.587,367.6,7.675,23.4,1887233408.0,Drug Manufacturers - Specialty & Generic,Healthcare
3055.TW,Spirox Corporation,-2.23,-11.68,-79.5,5.093,64.0,7187520000.0,Semiconductor Equipment & Materials,Technology
3056.TW,"Fu Hua Innovation Co., Ltd.",6.14,27.633000000000003,42114.0,0.699,37.6,13384358912.0,Real Estate - Development,Real Estate
3057.TW,"Promise Technology, Inc.",-1.64,-22.808999999999997,1.7999999999999998,1.249,9.82,910104832.0,Computer Hardware,Technology
3058.TW,Leader Electronics Inc.,-2.02,-12.772,-13.900000000000002,1.1,12.15,2434556160.0,Electrical Equipment & Parts,Industrials
3059.TW,Altek Corporation,1.13,4.282,-14.099999999999998,1.899,37.7,11449868288.0,Scientific & Technical Instruments,Technology
3060.TW,"Min Aik Technology Co., Ltd.",0.45,2.444,20.3,1.388,27.2,3741713920.0,Electronic Components,Technology
3062.TW,CyberTAN Technology Inc.,0.01,0.058,13.5,1.715,24.1,7780082176.0,Communication Equipment,Technology
3090.TW,Nichidenbo Corporation,4.46,14.929,18.7,1.641,67.7,14392815616.0,Electronic Components,Technology
3092.TW,"Hotron Precision Electronic Industrial Co.,Ltd.",-2.08,-10.847999999999999,-20.3,0.906,26.0,2770352128.0,Electrical Equipment & Parts,Industrials
3094.TW,"Davicom Semiconductor, Inc.",0.17,1.4080000000000001,-26.400000000000002,21.026,26.3,2185979648.0,Semiconductors,Technology
3130.TW,104 Corporation,14.04,28.077,8.7,1.636,222.0,7368335360.0,Staffing & Employment Services,Industrials
3138.TW,Auden Techno Corp.,3.04,7.914000000000001,1.4000000000000001,1.426,89.7,4512842752.0,Communication Equipment,Technology
3149.TW,G-TECH Optoelectronics Corporation,-1.41,-14.468998999999998,10.5,0.985,30.45,5952945152.0,Electronic Components,Technology
3150.TW,Syncomm Technology Corp.,0.71,4.698,44.7,9.505,30.0,1331939968.0,Semiconductor Equipment & Materials,Technology
3164.TW,GenMont Biotech Incorporation,0.66,3.388,46.2,2.257,20.2,1747530368.0,Biotechnology,Healthcare
3167.TW,"Ta Liang Technology Co., Ltd.",1.45,5.1999997,109.7,1.081,75.8,6689562624.0,Specialty Industrial Machinery,Industrials
3168.TW,Data Image Corporation,2.91,10.6070004,-11.3,2.061,46.4,3623840000.0,Electronic Components,Technology
3189.TW,Kinsus Interconnect Technology Corp.,0.11,3.3680000000000003,7.3999999999999995,1.295,81.0,36988567552.0,Semiconductor Equipment & Materials,Technology
3209.TW,Alltek Technology Corporation,2.96,14.609,-22.3,0.923,37.85,8820752384.0,Communication Equipment,Technology
3229.TW,"Cheer Time Enterprise Co., Ltd",0.14,1.403,8.4,1.832,15.2,976797568.0,Electronic Components,Technology
3231.TW,Wistron Corporation,5.99,19.418,28.9,0.818,95.3,275784859648.0,Computer Hardware,Technology
3257.TW,Champion Microelectronic Corporation,2.36,11.7510006,-45.800000000000004,6.026,53.0,4230650880.0,Semiconductors,Technology
3266.TW,"Sunty Development Co., LTD",1.92,10.9969996,71.1,0.385,17.1,6024569344.0,Real Estate Services,Real Estate
3296.TW,"Powertech Industrial Co., Ltd.",0.5,4.053,15.7,1.264,22.85,2210143488.0,Consumer Electronics,Technology
3305.TW,Shenmao Technology Inc,2.95,7.553,44.2,1.458,59.1,7806400512.0,Electronic Components,Technology
3308.TW,"Bestec Power Electronics Co., Ltd.",0.98,5.43,-97.0,2.242,19.8,1188003968.0,Electrical Equipment & Parts,Industrials
3311.TW,Silitech Technology Corporation,0.81,1.48599995,14.299999999999999,1.785,36.3,2468399872.0,Electronic Components,Technology
3312.TW,GMI Technology Inc.,2.33,12.154,7.3999999999999995,0.995,46.75,7602718208.0,Electronics & Computer Distribution,Technology
3321.TW,Uniflex Technology Inc.,-2.15,-37.3,29.599999999999998,1.009,6.99,679148352.0,Electronic Components,Technology
3338.TW,"TaiSol Electronics Co., Ltd.",2.99,13.382,-12.3,1.661,51.9,4539070464.0,Electronic Components,Technology
3346.TW,"Laster Tech Co., Ltd.",2.16,9.368,4.9,1.01,29.6,3586306560.0,Semiconductors,Technology
3356.TW,GeoVision Inc.,7.18,28.766000000000002,-4.3,5.847,52.9,3763734272.0,Security & Protection Services,Industrials
3376.TW,"Shin Zu Shing Co., Ltd.",7.11,8.1099994,10.0,2.835,225.0,44043300864.0,Metal Fabrication,Industrials
3380.TW,Alpha Networks Inc.,0.4,2.5039999,-17.2,0.96,29.45,15953624064.0,Communication Equipment,Technology
3406.TW,"Genius Electronic Optical Co.,Ltd.",38.27,18.917,-19.900000000000002,1.783,392.0,44195254272.0,Computer Hardware,Technology
3413.TW,Foxsemicon Integrated Technology Inc.,22.7,19.489999,42.0,2.147,270.0,28619999232.0,Semiconductor Equipment & Materials,Technology
3416.TW,Winmate Inc.,7.04,17.193002,33.7,2.469,145.0,11563315200.0,Electronic Components,Technology
3419.TW,"Wha Yu Industrial Co., Ltd.",-1.64,-14.929,-3.1,1.892,15.05,1813239040.0,Communication Equipment,Technology
3432.TW,"Tai Twun Enterprise Co., Ltd.",-0.55,-7.353999999999999,394.5,31.554,14.65,618669504.0,Electrical Equipment & Parts,Industrials
3437.TW,Advanced Optoelectronic Technology Inc.,-0.94,-6.868,0.1,2.695,17.4,2515135232.0,Semiconductors,Technology
3443.TW,Global Unichip Corp.,25.53,32.901,-4.6,1.062,1050.0,140711542784.0,Semiconductors,Technology
3447.TW,XAVi Technologies Corporation,1.2,8.0019996,92.7,1.023,54.3,4197933056.0,Communication Equipment,Technology
3450.TW,Elite Advanced Laser Corporation,3.82,16.603,72.2,1.755,235.0,34235033600.0,Semiconductor Equipment & Materials,Technology
3454.TW,Vivotek Inc.,3.4,8.77,16.8,1.252,126.5,10950851584.0,Security & Protection Services,Industrials
3481.TW,Innolux Corporation,0.75,2.91,0.5,1.089,15.1,120513855488.0,Electronic Components,Technology
3494.TW,"HiTi Digital, Inc.",-1.08,-21.505,30.7,0.67,19.45,1843860096.0,Computer Hardware,Technology
3501.TW,"Well Shin Technology Co., Ltd.",6.08,10.600999999999999,5.8999999999999995,3.349,61.4,7261041152.0,Electrical Equipment & Parts,Industrials
3504.TW,Young Optics Inc.,-2.17,-12.349,-7.000000000000001,1.365,52.8,6022367744.0,Electrical Equipment & Parts,Industrials
3515.TW,ASROCK Incorporation,10.49,16.428,64.2,0.796,185.0,22862299136.0,Computer Hardware,Technology
3518.TW,"Paragon Technologies Co., Ltd.",-2.09,-13.857000999999999,3.2,4.236,19.35,1876218624.0,Specialty Industrial Machinery,Industrials
3528.TW,"Answer Technology Co., Ltd.",4.11,13.791001,-11.200000000000001,0.663,67.4,4490592256.0,Electronics & Computer Distribution,Technology
3530.TW,"Silicon Optronics, Inc.",-1.33,-0.783,34.2,2.088,66.2,5128910848.0,Semiconductors,Technology
