stock_code,name,current_price,ROE,EPS,年營收成長率,月營收成長率,market_cap,sector,industry,data_sources
2462.TW,良得電,35.48,13.34,1.86,0.72,2.21,35483609560,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2464.TW,盟立,90.73,17.64,3.23,19.17,17.74,90730788166,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2465.TW,麗臺,138.85,11.54,3.51,9.01,4.51,138849660614,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2466.TW,冠西電,85.15,10.47,4.77,6.8,6.85,85152720292,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2467.TW,志聖,84.61,5.09,5.64,9.45,7.89,84610143036,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2468.TW,華經,80.34,12.14,5.33,4.74,5.72,80340290310,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2471.TW,資通,56.53,14.86,2.28,6.47,5.57,56533745071,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2472.TW,立隆電,20.46,14.95,5.85,-1.69,-0.15,20456515510,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2474.TW,可成,44.39,8.21,2.4,11.37,12.74,44387368486,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2475.TW,華映,50.4,9.7,2.45,4.37,4.13,50401591328,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2476.TW,鉅祥,108.67,11.09,5.57,-2.7,-0.15,108665812923,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2477.TW,美隆電,106.86,11.51,5.51,7.84,8.36,106860508980,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2478.TW,大毅,51.45,17.47,4.37,-18.23,-19.55,51451599472,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2480.TW,敦陽科,85.19,17.75,3.67,-1.92,-1.1,85192768890,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2481.TW,強茂,119.7,12.78,1.29,30.08,29.15,119703010641,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2482.TW,連宇,110.73,13.35,4.11,7.71,6.76,110725126771,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2483.TW,百容,125.04,5.26,4.27,-8.83,-6.37,125037722772,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2484.TW,希華,81.3,5.04,3.47,-0.03,-1.7,81303584021,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2485.TW,兆赫,81.61,9.49,2.4,10.6,9.6,81609467169,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2486.TW,一詮,26.41,16.95,1.13,25.06,20.54,26406082513,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2487.TW,大同世界科技,100.98,7.51,5.79,-11.7,-9.9,100975428719,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2488.TW,漢平,113.01,16.1,2.85,-10.56,-9.92,113008203235,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2489.TW,瑞軒,29.85,8.02,4.86,28.58,31.58,29847607944,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2491.TW,吉祥全,37.82,17.13,2.45,6.39,6.39,37819877363,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2492.TW,華新科,115.34,5.17,2.83,-11.08,-8.28,115337144821,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2493.TW,揚博,74.93,6.4,5.71,-21.79,-22.48,74932039338,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2495.TW,普安,110.16,17.9,3.92,-24.24,-26.26,110162353668,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2496.TW,卓越,48.64,14.17,4.5,-13.11,-15.79,48639997095,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2497.TW,怡利電,125.8,9.37,0.72,5.77,7.74,125797639815,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2498.TW,宏達電,48.28,17.92,5.63,24.52,19.61,48281492504,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2499.TW,東貝,95.12,14.51,2.69,-22.05,-20.42,95121618490,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2501.TW,國建,130.53,16.62,5.6,12.31,13.78,130527945525,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2504.TW,國產,62.31,14.54,1.78,-13.81,-11.75,62311169670,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2505.TW,國揚,109.03,12.32,2.05,14.81,18.64,109034148660,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2506.TW,太設,92.6,13.29,2.19,7.01,8.64,92600708572,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2508.TW,大魯閣,117.05,12.84,5.65,16.9,14.1,117051374422,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2509.TW,全坤建,51.79,13.33,4.8,4.06,2.46,51791060461,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2511.TW,太子,60.82,13.92,2.29,-23.73,-23.44,60821180150,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2514.TW,龍邦,52.33,16.06,3.33,-14.34,-17.01,52333317574,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2515.TW,中工,80.82,12.75,1.09,18.37,14.46,80824510189,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2516.TW,新建,136.99,6.82,1.1,-23.67,-21.49,136992270105,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2520.TW,冠德,92.66,13.08,3.2,16.58,12.73,92664288643,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2524.TW,京城,89.65,9.96,0.66,-5.49,-7.77,89645367673,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2527.TW,宏璟,65.86,9.39,2.11,-0.34,0.6,65857794580,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2528.TW,皇普,102.98,17.62,4.71,27.45,30.55,102982591448,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2534.TW,宏盛,29.04,17.78,4.66,7.24,9.17,29037132925,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2535.TW,達欣工,149.66,16.56,2.25,3.98,3.08,149663606732,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2536.TW,宏普,90.91,5.59,2.0,14.52,14.73,90905989756,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2537.TW,聯上發,35.92,9.04,1.08,0.22,0.17,35915584040,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2538.TW,基泰,85.44,12.15,3.14,1.84,2.8,85440429743,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2539.TW,櫻花建,61.79,12.17,2.38,-6.32,-7.66,61788828052,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2540.TW,愛山林,147.52,12.32,2.41,15.58,15.02,147522413332,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2542.TW,興富發,70.09,9.66,4.44,13.47,10.33,70086246848,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2543.TW,皇昌,89.88,7.87,0.67,8.87,6.49,89884630567,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2544.TW,杏昌,96.82,14.56,2.56,3.99,4.84,96822229563,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2545.TW,皇翔,28.58,13.64,4.52,25.8,23.92,28575596027,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2546.TW,根基,36.07,5.56,0.52,2.11,2.66,36066121074,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2547.TW,日勝生,25.15,14.88,3.78,-7.84,-6.72,25154884534,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2548.TW,華固,98.14,5.82,4.2,1.15,1.21,98139034356,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2597.TW,潤弘,121.23,8.27,4.66,-8.52,-8.82,121229121512,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2601.TW,益航,91.66,13.53,0.72,-13.95,-13.45,91659893760,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2603.TW,長榮,131.21,8.89,0.84,-46.41,-38.63,131211821238,Transportation,Shipping,['REALISTIC_ESTIMATE']
2605.TW,新興,130.87,9.98,0.54,-9.81,-9.13,130869138457,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2606.TW,裕民,87.33,11.17,4.65,-7.82,-6.24,87329662409,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2607.TW,榮運,49.31,12.15,1.39,21.04,19.11,49314807260,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2608.TW,嘉里大榮,147.09,12.19,2.14,-11.15,-8.36,147085406658,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2609.TW,陽明,123.53,10.82,2.53,-47.24,-39.92,123529013781,Transportation,Shipping,['REALISTIC_ESTIMATE']
2610.TW,華航,51.92,9.65,3.3,-0.88,0.26,51920529134,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2611.TW,志信,49.88,13.09,4.3,1.29,1.58,49883559845,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2612.TW,中航,69.16,13.39,2.81,-3.96,-4.24,69161309991,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2613.TW,中櫃,21.88,17.99,2.87,23.4,22.03,21883802410,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2614.TW,東森,72.05,9.74,5.28,0.95,1.45,72047085915,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2615.TW,萬海,176.83,10.46,6.12,-44.28,-34.8,176833251599,Transportation,Shipping,['REALISTIC_ESTIMATE']
2616.TW,山隆,67.76,17.37,0.6,13.29,8.96,67758151589,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2617.TW,台航,76.87,14.89,1.04,-1.1,0.57,76873464734,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2618.TW,長榮航,93.65,6.68,3.19,22.46,23.9,93654546159,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2630.TW,亞航,122.32,12.38,1.16,28.0,30.93,122319614795,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2633.TW,台灣高鐵,148.85,8.33,3.44,3.27,5.11,148846378990,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2634.TW,漢翔,113.18,7.38,4.61,16.51,15.21,113177969889,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2636.TW,台驊投控,41.22,17.83,1.27,-9.18,-7.01,41217167576,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2637.TW,慧洋-KY,100.41,10.95,4.99,-1.52,-1.98,100411829035,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2642.TW,宅配通,147.21,10.9,2.43,-0.09,1.83,147209029190,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2701.TW,萬企,123.98,12.48,4.58,-1.44,-3.39,123984146848,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2702.TW,華園,105.71,16.93,1.97,0.3,0.18,105705942472,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2704.TW,國賓,140.75,14.85,5.36,5.48,7.2,140751968431,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2705.TW,六福,58.33,11.84,1.98,-24.22,-26.91,58333422022,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2706.TW,第一店,106.69,15.94,1.93,0.85,2.4,106692217102,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2707.TW,晶華,66.54,8.39,3.93,7.96,9.18,66538153203,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2712.TW,遠雄來,93.15,5.62,1.51,2.78,1.56,93147231640,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2722.TW,夏都,84.27,16.7,1.19,-0.39,-2.29,84273417113,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2723.TW,美食-KY,95.81,17.87,1.17,8.75,11.57,95808848122,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2724.TW,富驛-KY,71.98,11.52,3.61,-1.87,-3.09,71984612636,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2727.TW,王品,45.32,5.43,1.91,23.59,21.64,45315525031,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2801.TW,彰銀,51.44,5.17,4.23,32.72,37.52,51435858674,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2809.TW,京城銀,71.41,10.16,5.4,6.09,4.42,71410752396,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2812.TW,台中銀,45.95,6.73,1.04,-16.17,-14.91,45950895254,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2816.TW,旺旺保,103.73,16.4,4.49,0.43,-0.72,103725360204,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2820.TW,華票,52.81,15.03,0.84,-16.96,-16.79,52806732595,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2823.TW,中壽,41.72,7.72,5.96,1.16,-0.54,41720178348,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2832.TW,台產,138.61,6.12,3.59,3.15,4.18,138613890399,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2834.TW,臺企銀,90.36,8.78,4.37,-2.14,-1.66,90363051987,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2836.TW,高雄銀,81.85,13.67,0.56,2.12,0.73,81849837001,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2837.TW,萬泰銀,138.36,8.93,0.56,18.38,19.32,138362858321,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2838.TW,聯邦銀,99.18,15.87,3.58,-1.65,-2.07,99176620373,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2841.TW,台開,39.84,12.7,3.85,31.04,34.81,39840604682,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2845.TW,遠東銀,121.89,7.92,3.65,-1.07,-0.48,121894132920,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2849.TW,安泰銀,99.52,16.05,5.22,4.91,4.04,99521660980,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2850.TW,新產,29.06,10.42,3.59,14.43,18.61,29055304383,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2851.TW,中再保,140.75,11.98,4.86,-7.89,-5.0,140745401793,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2852.TW,第一保,89.64,7.91,3.97,22.33,25.36,89640645173,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2855.TW,統一證,102.37,5.25,5.19,-0.91,-0.88,102365755718,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2856.TW,元富證,40.48,14.97,3.09,32.46,33.54,40476778256,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2867.TW,三商壽,78.88,5.34,1.55,7.43,7.99,78877753561,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2880.TW,華南金,139.61,7.08,5.35,-5.77,-4.33,139608846740,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2881.TW,富邦金,24.85,8.7,1.93,7.13,5.74,24854188099,Financial Services,Manufacturing,['REALISTIC_ESTIMATE']
2882.TW,國泰金,30.01,12.61,2.45,5.26,3.43,30006483610,Financial Services,Insurance,['REALISTIC_ESTIMATE']
2883.TW,開發金,69.98,17.59,5.56,27.98,25.57,69979495865,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2884.TW,玉山金,22.76,15.05,4.95,7.25,5.33,22755197556,Financial Services,Manufacturing,['REALISTIC_ESTIMATE']
2885.TW,元大金,134.06,14.28,5.79,6.45,5.62,134060308007,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2886.TW,兆豐金,28.74,9.03,2.64,5.01,1.06,28736094696,Financial Services,Manufacturing,['REALISTIC_ESTIMATE']
2887.TW,台新金,80.87,15.55,5.79,-19.63,-21.9,80870273892,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2888.TW,新光金,141.32,10.3,3.68,3.74,4.18,141316416246,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2889.TW,國票金,55.59,16.73,3.88,6.95,8.92,55588392337,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2890.TW,永豐金,60.68,9.61,1.94,-2.74,-5.7,60678811442,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2891.TW,中信金,26.07,12.28,2.94,7.02,6.3,26072610054,Financial Services,Banks,['REALISTIC_ESTIMATE']
2892.TW,第一金,61.31,17.91,0.83,22.22,21.42,61305109437,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2901.TW,欣欣,77.26,15.06,1.97,4.26,5.32,77263286275,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2903.TW,遠百,74.83,14.52,1.07,5.31,3.76,74825911805,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2904.TW,匯僑,122.66,6.42,0.54,-21.4,-23.23,122661754111,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2905.TW,三商,114.88,7.53,3.69,-1.35,-1.59,114877766571,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2906.TW,高林,119.65,13.9,5.16,14.16,15.19,119648736536,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2908.TW,特力,89.98,15.93,4.17,24.22,26.79,89981042140,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2910.TW,統領,133.08,14.88,3.26,29.22,32.0,133080824757,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2911.TW,麗嬰房,93.97,5.51,2.67,-3.78,-3.11,93971949118,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2912.TW,統一超,37.14,10.9,3.5,9.3,6.92,37142051963,Consumer Goods,Retail,['REALISTIC_ESTIMATE']
2913.TW,農林,91.72,14.58,5.57,0.43,-0.59,91721079826,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2915.TW,潤泰全,65.74,8.96,3.27,14.56,9.57,65741285661,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2923.TW,鼎固-KY,46.62,15.13,1.14,-4.55,-4.86,46615121820,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2924.TW,東凌-KY,101.85,9.17,3.1,-1.33,-2.67,101853148775,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
2926.TW,誠品生活,29.55,7.19,5.83,-1.02,-1.08,29554782749,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3002.TW,歐格,49.95,12.07,5.82,-6.6,-5.63,49947526824,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3003.TW,健和興,43.03,14.01,2.46,3.96,2.73,43026816019,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3004.TW,豐達科,129.07,5.03,3.66,-11.24,-8.35,129073670292,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3005.TW,神基,109.02,15.35,2.46,2.4,2.19,109019686518,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3006.TW,晶豪科,42.68,6.07,3.02,-14.95,-12.0,42675752076,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3008.TW,大立光,142.4,11.25,5.2,22.73,17.91,142404693835,Industrials,Optical Components,['REALISTIC_ESTIMATE']
3009.TW,奇邑,89.22,11.95,5.91,-0.56,-0.55,89217065334,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3010.TW,華立,138.98,13.72,1.9,-24.01,-26.18,138977296013,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3011.TW,今皓,79.22,6.54,0.74,4.86,3.12,79219699178,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3013.TW,晟銘電,20.98,11.13,0.9,-0.62,0.43,20977945690,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3014.TW,聯陽,63.38,13.32,5.04,20.24,25.18,63375938748,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3015.TW,全漢,120.95,16.21,5.45,-23.1,-20.48,120951811307,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3016.TW,嘉晶,102.11,9.6,1.52,-12.14,-15.05,102112008907,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3017.TW,奇鋐,76.74,16.74,0.8,34.58,34.65,76744981408,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3018.TW,同開,137.5,14.6,5.04,-10.0,-12.0,137503359201,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3019.TW,亞光,65.9,13.52,3.01,34.45,35.99,65895225812,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3021.TW,鴻名,94.41,15.24,2.94,32.27,32.16,94407279305,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3022.TW,威強電,55.03,16.73,1.21,7.29,7.71,55032998098,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3023.TW,信邦,62.1,6.23,4.01,-17.97,-16.66,62097866769,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3024.TW,憶聲,61.01,9.87,0.89,30.65,30.68,61009912824,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3025.TW,星通,91.05,13.28,4.49,-17.54,-16.89,91049751368,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3026.TW,禾伸堂,41.58,5.9,2.12,-4.41,-3.03,41581754511,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3027.TW,盛達,92.78,13.85,2.5,28.13,24.35,92778641245,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3028.TW,增你強,28.13,10.29,1.53,7.36,7.95,28127631753,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3029.TW,零壹,106.48,10.22,1.56,6.42,6.35,106478329344,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3030.TW,德律,134.16,10.03,4.82,16.7,17.95,134155961214,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3031.TW,佰鴻,103.62,16.37,4.22,24.56,27.99,103624029290,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3032.TW,偉訓,99.55,6.3,2.29,-5.64,-3.82,99549512696,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3033.TW,威健,131.7,6.08,0.7,6.47,6.2,131699086958,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3034.TW,聯詠,22.52,17.91,2.3,30.84,33.22,22515990775,Technology,Manufacturing,['REALISTIC_ESTIMATE']
3035.TW,智原,145.32,12.58,1.35,-4.61,-7.24,145315079915,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3036.TW,文曄,98.56,13.0,2.07,11.85,12.07,98560899103,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3037.TW,欣興,115.32,12.48,1.93,29.93,34.07,115324777578,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3038.TW,全台,107.67,5.66,1.7,-0.11,0.68,107665746898,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3040.TW,遠見,22.46,8.21,5.4,-5.12,-7.1,22460815185,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3041.TW,揚智,78.81,15.83,3.73,6.81,7.2,78814726764,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3042.TW,晶技,67.1,6.24,3.06,10.28,13.65,67095186703,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3043.TW,科風,101.42,15.92,5.57,2.63,0.79,101418953134,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3044.TW,健鼎,55.78,12.95,4.46,-18.16,-17.18,55782976257,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3045.TW,台灣大,107.25,6.39,5.04,3.14,1.02,107250630275,Telecommunications,Manufacturing,['REALISTIC_ESTIMATE']
3046.TW,建碁,76.98,12.09,1.62,0.41,0.49,76978907996,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3047.TW,訊舟,141.37,16.95,2.69,8.98,10.66,141371641776,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3048.TW,益登,88.42,17.7,1.47,13.66,11.14,88415813410,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3049.TW,和鑫,87.8,14.24,2.39,29.87,31.41,87798525191,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3050.TW,鈺德,75.42,15.15,1.89,25.33,23.21,75419706014,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3051.TW,力特,42.65,14.76,1.46,-4.52,-3.87,42645204199,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3052.TW,夆典,67.52,5.15,4.66,2.72,0.86,67524969772,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3054.TW,立萬利,36.06,11.93,4.09,-11.92,-9.06,36061620302,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3055.TW,蔚華科,95.86,6.3,2.3,2.3,1.53,95862167138,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3056.TW,總太,78.58,9.71,1.04,3.63,3.03,78579393029,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3057.TW,喬鼎,50.36,12.42,3.93,-15.15,-13.61,50355250335,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3058.TW,立德,138.2,11.71,4.52,13.58,15.75,138204176169,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3059.TW,華晶科,92.15,12.67,1.7,22.52,21.06,92152276136,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3060.TW,銘異,25.87,7.99,1.24,7.04,5.42,25873742079,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3061.TW,璨圓,48.19,6.6,0.87,-21.43,-23.99,48187757167,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3062.TW,建漢,87.45,14.11,4.38,24.05,21.69,87454264533,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3090.TW,日電貿,128.77,9.27,0.55,0.8,0.83,128765089013,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3092.TW,鴻碩,53.12,6.62,2.56,2.32,3.24,53123035509,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3094.TW,聯傑,126.48,13.54,4.42,-2.06,-4.21,126478749413,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3130.TW,一零四,79.16,8.94,4.71,-20.94,-18.91,79163010591,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3149.TW,正達,115.57,15.9,2.37,18.5,15.09,115572305287,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3189.TW,景碩,24.15,5.02,1.45,3.54,3.25,24150904770,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3209.TW,全科,93.93,16.39,4.41,-0.73,-1.32,93926921135,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3231.TW,緯創,85.9,7.94,4.21,7.25,8.13,85900487598,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3264.TW,欣銓,51.97,14.29,2.29,-10.2,-9.64,51966338304,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3265.TW,台星科,85.77,15.38,5.95,16.69,19.66,85768215960,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3266.TW,昇陽,20.06,15.96,5.68,9.78,14.55,20063047577,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3296.TW,勝德,139.64,10.57,5.07,-20.35,-18.34,139637750636,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3305.TW,昇貿,69.23,5.1,3.73,-0.88,0.28,69230395111,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3312.TW,弘憶股,137.08,12.58,5.57,21.65,19.83,137078163483,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3321.TW,同泰,124.9,5.21,4.83,8.1,6.17,124902863882,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3338.TW,泰碩,112.09,13.02,1.68,28.81,26.7,112094056009,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3356.TW,奇偶,144.0,10.19,1.21,3.6,4.58,144004955505,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3376.TW,新日興,45.62,15.52,2.13,7.92,8.93,45621360613,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
