stock_code,name,current_price,ROE,EPS,年營收成長率,月營收成長率,market_cap,sector,industry,data_sources
2636.TW,台驊,73.2,18.0,5.44,1.88,1.77,73200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2637.TW,慧洋-KY,61.2,18.0,4.29,12.47,13.78,61200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2642.TW,宅配通,26.9,18.0,1.62,2.22,2.75,26900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2701.TW,萬企,11.55,15.0,0.88,8.16,8.65,11550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2702.TW,華園,12.7,18.0,0.8,4.71,4.69,12700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2704.TW,國賓,43.8,18.0,2.65,5.44,4.44,43800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2705.TW,六福,18.95,15.0,1.09,17.06,15.26,18950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2706.TW,第一店,13.5,15.0,0.93,1.85,1.81,13500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2707.TW,晶華,194.0,12.0,13.7,8.63,9.72,194000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2712.TW,遠雄來,19.8,18.0,1.86,6.72,6.13,19800000000,Industrials,Manufacturing,['TWSTOCK']
2727.TW,王品,245.5,15.0,14.37,1.85,2.32,245500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2801.TW,彰銀,18.5,12.0,1.54,3.96,3.05,18500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2809.TW,京城銀,51.5,12.0,3.92,3.13,2.79,51500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2812.TW,台中銀,20.9,15.0,1.69,15.59,17.22,20900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2816.TW,旺旺保,26.35,15.0,2.3,4.87,4.76,26350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2820.TW,華票,15.35,12.0,1.25,8.83,7.08,15350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2823.TW,中壽,,15.0,1.93,5.87,4.31,360625087513,Industrials,Manufacturing,['ESTIMATED']
2832.TW,台產,33.85,15.0,2.48,6.14,5.1,33850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2834.TW,臺企銀,15.2,15.0,1.13,8.9,8.74,15200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2836.TW,高雄銀,11.75,12.0,0.9,6.0,4.77,11750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2838.TW,聯邦銀,17.0,12.0,1.22,0.46,0.34,17000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2845.TW,遠東銀,12.95,15.0,1.25,1.46,1.83,12950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2849.TW,安泰銀,13.1,15.0,1.03,4.64,4.89,13100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2850.TW,新產,104.5,12.0,7.56,3.19,3.85,104500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2851.TW,中再保,25.35,15.0,2.06,12.49,10.82,25350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2852.TW,第一保,28.0,15.0,2.03,12.74,11.0,28000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2855.TW,統一證,22.3,18.0,1.72,6.83,5.96,22300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2856.TW,元富證,,15.0,1.88,4.51,5.57,611870765234,Industrials,Manufacturing,['ESTIMATED']
2867.TW,三商壽,5.05,18.0,0.4,7.82,8.17,5050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2880.TW,華南金,26.75,12.0,2.9,12.19,13.21,26750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2881.TW,富邦金,86.5,15.0,9.61,17.8,15.35,86500000000,Financial Services,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2882.TW,國泰金,69.0,18.0,6.27,6.19,7.78,828000000000,Financial Services,Insurance,"['TWSTOCK', 'TWSE_API']"
2883.TW,開發金,16.3,15.0,1.34,4.41,3.09,16300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2884.TW,玉山金,31.55,15.0,3.45,10.61,11.5,31550000000,Financial Services,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2885.TW,元大金,33.3,15.0,3.23,15.83,14.2,33299999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2886.TW,兆豐金,40.85,12.0,3.74,14.52,17.09,40850000000,Financial Services,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2887.TW,台新金,16.7,15.0,1.65,5.54,5.41,16700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2888.TW,新光金,11.8,15.0,1.12,7.26,7.18,11800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2889.TW,國票金,13.65,15.0,1.51,9.48,10.87,13650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2890.TW,永豐金,24.2,15.0,2.87,12.36,9.88,24200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2891.TW,中信金,42.7,12.0,4.27,10.92,12.82,516670000000,Financial Services,Banks,"['TWSTOCK', 'TWSE_API']"
2892.TW,第一金,27.95,12.0,2.24,15.23,10.68,27950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2901.TW,欣欣,25.85,12.0,1.76,14.04,18.02,25850000000,Industrials,Manufacturing,['TWSTOCK']
2903.TW,遠百,23.55,15.0,1.82,7.87,9.18,23550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2904.TW,匯僑,18.35,12.0,1.46,16.75,20.84,18350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2905.TW,三商,12.45,18.0,0.85,0.91,0.83,12450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2906.TW,高林,15.45,15.0,1.04,6.32,7.76,15450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2908.TW,特力,20.9,12.0,1.43,12.07,14.02,20900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2910.TW,統領,20.7,15.0,1.38,13.24,11.57,20700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2911.TW,麗嬰房,4.92,18.0,0.28,5.7,6.68,4920000000,Industrials,Manufacturing,['TWSTOCK']
2912.TW,統一超,261.0,12.0,17.12,1.01,1.01,261000000000,Consumer Goods,Retail,"['TWSTOCK', 'TWSE_API']"
2913.TW,農林,15.15,18.0,0.84,11.94,10.05,15150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2915.TW,潤泰全,54.2,18.0,5.23,7.39,8.25,54200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2923.TW,鼎固-KY,22.5,18.0,2.15,11.97,12.57,22500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2924.TW,東凌-KY,,15.0,1.48,17.2,19.13,673737597779,Industrials,Manufacturing,['ESTIMATED']
2928.TW,紅馬-KY,,15.0,3.29,7.19,6.11,554812068896,Industrials,Manufacturing,['ESTIMATED']
2929.TW,淘帝-KY,9.55,18.0,0.6,0.01,0.01,9550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2936.TW,客思達-KY,,15.0,2.03,12.93,11.25,530003575114,Industrials,Manufacturing,['ESTIMATED']
2939.TW,凱羿-KY,30.95,15.0,1.92,7.29,9.11,30950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3002.TW,歐格,13.9,18.0,0.84,6.35,5.62,13900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3003.TW,健和興,51.4,18.0,3.74,14.05,15.37,51400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3004.TW,豐達科,132.5,18.0,11.88,0.94,0.8,132500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3005.TW,神基,125.0,18.0,8.11,0.44,0.33,125000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3006.TW,晶豪科,55.4,18.0,3.51,11.87,14.87,55400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3008.TW,大立光,2330.0,18.0,136.91,6.59,6.93,2330000000000,Industrials,Optical Components,"['TWSTOCK', 'TWSE_API']"
3009.TW,奇邑,,15.0,1.64,7.39,9.53,128836854443,Industrials,Manufacturing,['ESTIMATED']
3010.TW,華立,99.4,18.0,8.05,4.77,4.54,99400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3011.TW,今皓,12.05,18.0,0.74,17.61,17.16,12050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3013.TW,晟銘電,115.5,18.0,8.18,5.3,6.74,115500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3014.TW,聯陽,135.5,18.0,12.36,6.75,8.51,135500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3015.TW,全漢,58.7,18.0,5.57,1.74,1.52,58700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3016.TW,嘉晶,31.45,18.0,2.94,8.58,6.2,31450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3017.TW,奇鋐,763.0,18.0,51.49,3.14,3.35,763000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3018.TW,同開,19.9,18.0,1.34,13.28,9.42,19900000000,Industrials,Manufacturing,['TWSTOCK']
3019.TW,亞光,142.5,18.0,10.75,17.12,13.17,142500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3021.TW,鴻名,17.4,18.0,1.31,11.04,10.39,17400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3022.TW,威強電,77.4,18.0,4.68,8.18,9.98,77400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3023.TW,信邦,222.5,18.0,14.58,12.03,14.22,222500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3024.TW,憶聲,13.5,18.0,0.76,16.77,21.5,13500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3025.TW,星通,49.3,18.0,3.6,8.78,7.62,49300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3026.TW,禾伸堂,83.9,15.0,5.99,17.76,18.67,83900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3027.TW,盛達,32.65,18.0,2.44,16.29,18.42,32650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3028.TW,增你強,33.65,15.0,1.91,5.71,6.81,33650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3029.TW,零壹,113.0,18.0,6.72,12.24,15.36,113000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3030.TW,德律,127.0,18.0,9.25,6.91,7.18,127000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3031.TW,佰鴻,18.2,18.0,1.37,5.36,5.6,18200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3032.TW,偉訓,71.4,18.0,6.52,5.84,7.58,71400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3033.TW,威健,33.5,15.0,2.85,17.16,19.65,33500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3034.TW,聯詠,510.0,15.0,44.05,5.62,4.07,510000000000,Technology,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3035.TW,智原,177.0,18.0,10.58,17.83,19.87,177000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3036.TW,文曄,126.0,18.0,8.28,15.58,18.13,126000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3037.TW,欣興,102.5,18.0,8.71,11.7,11.93,102500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3038.TW,全台,22.6,18.0,1.28,5.98,6.43,22600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3040.TW,遠見,43.95,18.0,2.97,0.18,0.15,43950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3041.TW,揚智,24.9,18.0,1.44,16.21,17.43,24900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3042.TW,晶技,98.0,15.0,8.87,4.6,4.5,98000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3043.TW,科風,23.8,18.0,2.15,10.63,8.67,23800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3044.TW,健鼎,219.0,18.0,12.57,13.56,16.69,219000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3045.TW,台灣大,116.0,12.0,8.65,15.23,16.67,116000000000,Telecommunications,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3046.TW,建榮,50.6,18.0,3.42,1.28,0.9,50600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3047.TW,訊舟,19.05,18.0,1.21,10.68,7.57,19050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3048.TW,益登,27.75,18.0,1.65,6.98,5.45,27750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3049.TW,和鑫,6.29,18.0,0.63,3.92,4.96,6290000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3050.TW,鈺齊,13.3,18.0,0.81,8.22,6.4,13300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3051.TW,力特,26.7,18.0,2.46,15.37,18.5,26700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3052.TW,夆典,13.85,18.0,0.89,17.38,18.03,13850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3053.TW,健策,,15.0,2.36,14.83,12.25,299198432725,Industrials,Manufacturing,['ESTIMATED']
3054.TW,立萬利,23.35,15.0,2.11,11.48,10.4,23350000000,Industrials,Manufacturing,['TWSTOCK']
3055.TW,蔚華科,55.5,18.0,4.57,13.66,9.74,55500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3056.TW,總太,34.55,15.0,2.34,12.49,12.5,34550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3057.TW,喬鼎,11.15,18.0,0.81,4.1,4.56,11150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3058.TW,立德,9.37,18.0,0.7,7.41,9.47,9370000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3059.TW,華晶科,39.3,18.0,3.23,16.95,13.83,39300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3060.TW,銘異,22.1,18.0,1.55,1.78,1.62,22100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3061.TW,璨圓,,15.0,2.48,13.12,15.6,304603707875,Industrials,Manufacturing,['ESTIMATED']
3062.TW,建漢,23.85,18.0,2.36,7.78,7.18,23850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3189.TW,景碩,87.5,18.0,7.48,0.57,0.66,87500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3209.TW,全科,38.05,15.0,3.02,3.42,4.28,38050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3229.TW,晟鈦,14.6,18.0,1.33,7.81,5.73,14600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3231.TW,緯創,118.5,18.0,6.75,11.53,9.12,118500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3266.TW,昇陽,15.05,15.0,1.38,0.18,0.2,15050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3296.TW,勝德,19.0,18.0,1.53,2.43,1.78,19000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3308.TW,聯德,17.8,18.0,1.08,8.28,5.85,17800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3311.TW,閎暉,34.3,15.0,2.47,9.3,8.54,34299999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3312.TW,弘憶股,50.0,18.0,3.59,14.36,14.26,50000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3376.TW,新日興,187.5,18.0,16.38,1.3,1.15,187500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3380.TW,明泰,29.2,18.0,2.19,6.73,4.8,29200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3383.TW,新世紀,,15.0,3.15,7.61,6.86,469977813140,Industrials,Manufacturing,['ESTIMATED']
3406.TW,玉晶光,387.0,18.0,30.99,10.48,12.58,387000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3413.TW,京鼎,304.5,18.0,23.7,11.12,12.12,304500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3416.TW,融程電,140.0,18.0,13.74,15.25,12.66,140000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3419.TW,譁裕,13.1,18.0,1.0,15.44,12.84,13100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3443.TW,創意,1095.0,18.0,79.97,10.84,8.27,1095000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3481.TW,群創,12.15,18.0,0.81,5.35,4.31,12150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3501.TW,維熹,56.3,15.0,3.48,6.55,6.41,56300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3504.TW,揚明光,45.0,18.0,4.44,12.56,15.6,45000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3515.TW,華擎,223.0,18.0,16.63,10.48,9.62,223000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3518.TW,柏騰,15.5,18.0,0.91,8.51,10.62,15500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3528.TW,安馳,81.0,18.0,6.94,13.7,15.43,81000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3529.TW,力旺,,15.0,2.89,12.78,15.37,642023130547,Industrials,Manufacturing,['ESTIMATED']
3530.TW,晶相光,59.2,18.0,5.23,9.46,8.22,59200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3533.TW,嘉澤,1380.0,18.0,95.59,15.62,13.72,1380000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3545.TW,敦泰,60.4,18.0,4.15,7.71,6.12,60400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3550.TW,聯穎,13.85,18.0,0.95,4.03,3.71,13850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3557.TW,嘉威,48.6,18.0,2.87,8.19,6.93,48600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3558.TW,神準,,15.0,1.19,13.78,13.37,664104735472,Industrials,Manufacturing,['ESTIMATED']
3561.TW,昇陽科,,15.0,3.24,1.56,1.1,310613060385,Industrials,Manufacturing,['ESTIMATED']
3576.TW,聯合再生,6.61,18.0,0.38,9.44,7.86,6610000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3579.TW,尚志,,15.0,2.89,5.21,6.48,337722756186,Industrials,Manufacturing,['ESTIMATED']
3583.TW,辛耘,313.0,18.0,23.31,5.75,5.83,313000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3588.TW,通嘉,46.5,18.0,2.7,15.82,20.28,46500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3592.TW,瑞鼎,364.0,18.0,21.84,5.19,5.36,364000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3593.TW,力銘,8.0,18.0,0.5,11.99,11.58,8000000000,Industrials,Manufacturing,['TWSTOCK']
3596.TW,智易,192.5,15.0,13.89,9.81,12.52,192500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3605.TW,宏致,56.7,18.0,3.17,0.9,0.92,56700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3607.TW,谷崧,14.5,18.0,0.95,9.34,9.38,14500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3617.TW,碩天,252.5,18.0,20.27,11.33,12.68,252500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3622.TW,洋華,52.5,18.0,5.16,15.5,17.5,52500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3645.TW,達邁,57.7,18.0,5.46,8.63,10.65,57700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3653.TW,健策,1530.0,18.0,99.13,2.78,3.39,1530000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3661.TW,世芯,2635.0,18.0,158.47,10.8,11.28,2635000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3665.TW,貿聯,752.0,18.0,50.47,17.95,16.25,752000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3669.TW,圓展,33.35,18.0,3.32,17.06,19.69,33350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3679.TW,新至陞,129.5,18.0,12.74,5.88,4.49,129500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3682.TW,亞太電,,15.0,1.62,14.39,11.02,658223796727,Industrials,Manufacturing,['ESTIMATED']
3694.TW,海華,58.1,18.0,4.35,1.7,2.1,58100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3697.TW,晶華,,15.0,2.28,13.98,16.09,796175954730,Industrials,Manufacturing,['ESTIMATED']
3701.TW,大眾控,31.8,18.0,2.87,0.92,0.99,31800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3702.TW,大聯大,70.3,15.0,4.23,13.62,11.62,70300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3703.TW,欣陸,23.4,18.0,1.6,9.83,9.23,23400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3704.TW,合勤控,27.65,18.0,2.14,7.59,5.44,27650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3705.TW,永信,60.8,15.0,5.99,13.12,13.22,60800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3706.TW,神達,65.7,18.0,6.46,14.03,14.84,65700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3708.TW,上緯投控,77.2,18.0,4.3,1.23,1.08,77200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3711.TW,日月光投控,143.5,18.0,7.98,11.71,14.57,143500000000,Technology,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4104.TW,佳醫,84.7,12.0,8.37,12.7,10.07,84700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4106.TW,雃博,22.45,15.0,1.74,3.26,4.19,22450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4119.TW,旭富,67.7,15.0,5.87,7.53,6.61,67700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4123.TW,晟德,,15.0,1.42,12.69,11.36,331998622480,Industrials,Manufacturing,['ESTIMATED']
4133.TW,亞諾法,29.25,18.0,2.8,0.79,0.58,29250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4137.TW,麗豐-KY,118.5,15.0,9.82,4.11,4.64,118500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4148.TW,全宇生技-KY,45.0,18.0,3.18,3.58,3.47,45000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4155.TW,訊映,17.0,18.0,1.13,1.52,1.12,17000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4164.TW,承業醫,49.0,18.0,3.91,7.75,7.32,49000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4174.TW,浩鼎,,15.0,1.43,7.38,8.97,542408713340,Industrials,Manufacturing,['ESTIMATED']
4406.TW,新昕纖,,15.0,2.24,9.43,10.26,674827742117,Industrials,Manufacturing,['ESTIMATED']
4414.TW,如興,3.25,18.0,0.2,4.91,3.89,3250000000,Industrials,Manufacturing,['TWSTOCK']
4426.TW,利勤,10.8,18.0,0.62,0.11,0.1,10800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4432.TW,銘旺實,,15.0,3.23,1.71,1.35,209091747023,Industrials,Manufacturing,['ESTIMATED']
4438.TW,廣越,79.9,18.0,7.21,2.42,1.99,79900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4904.TW,遠傳,88.5,12.0,5.27,12.97,12.58,88500000000,Telecommunications,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4906.TW,正文,25.75,18.0,1.84,1.66,1.68,25750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4958.TW,臻鼎-KY,100.5,15.0,7.43,10.49,10.29,100500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4967.TW,十銓,71.3,18.0,6.17,14.92,14.75,71300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4968.TW,立積,120.0,18.0,7.02,7.56,8.53,120000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4989.TW,榮科,15.0,18.0,1.47,8.44,6.03,15000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4994.TW,傳奇,92.2,15.0,9.1,13.72,9.73,92200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5007.TW,三星,52.7,12.0,3.15,7.84,6.09,52700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5203.TW,訊連,104.5,18.0,8.74,14.33,17.68,104500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5215.TW,科嘉-KY,37.2,18.0,2.17,16.34,20.03,37200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5234.TW,達興材料,264.5,18.0,25.33,10.49,11.52,264500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5269.TW,祥碩,1910.0,18.0,142.03,1.39,1.43,1910000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5283.TW,禾聯碩,83.2,15.0,6.23,5.36,4.34,83200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5288.TW,豐祥-KY,135.0,18.0,12.56,14.44,15.69,135000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5347.TW,世界,,15.0,2.72,15.21,18.25,193941375107,Industrials,Manufacturing,['ESTIMATED']
5353.TW,台林,,15.0,2.37,9.61,10.53,363211918695,Industrials,Manufacturing,['ESTIMATED']
5371.TW,中光電,,15.0,2.83,5.34,3.88,479141112680,Industrials,Manufacturing,['ESTIMATED']
5388.TW,中磊,95.9,18.0,8.04,14.72,14.6,95900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
