stock_code,code,name,sector,industry,market,crawl_time,data_sources,current_price,volume,roe,eps,revenue_growth_annual,revenue_growth_monthly,pe_ratio,market_cap,dividend_yield,data_quality
2034.TW,2034,允強,Basic Materials,Others,上市,2025-05-28T00:18:53.317322,"[{'source': 'TWSE_API', 'price': 23.15, 'volume': 928228, 'success': True}]",30.3,928228.0,18.3,14.83,11.6,2.47,2.04,889422818.0,4.7,Real + Estimated
2038.TW,2038,海光,Basic Materials,Others,上市,2025-05-28T00:18:59.372635,"[{'source': 'TWSE_API', 'price': 16.25, 'volume': 210657, 'success': True}]",140.8,210657.0,8.34,8.09,17.21,1.1,17.4,2280459771.0,3.69,Real + Estimated
2049.TW,2049,上銀,Basic Materials,Others,上市,2025-05-28T00:19:05.428092,"[{'source': 'TWSE_API', 'price': 227.0, 'volume': 2132771, 'success': True}]",33.9,2132771.0,12.47,10.2,11.89,1.47,3.32,1280325160.0,3.82,Real + Estimated
2059.TW,2059,川湖,Basic Materials,Others,上市,2025-05-28T00:19:11.483991,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""@"":""2059.tw"",""tv"":""65"",""ps"":""64"",""pid"":""9.tse.tw|10984"",""pz"":""20'}]",122.2,,12.45,14.13,-3.54,1.05,8.65,1514750586.0,0.08,Real + Estimated
2069.TW,2069,運錩,Basic Materials,Others,上市,2025-05-28T00:19:18.053129,"[{'source': 'TWSE_API', 'price': 16.5, 'volume': 162368, 'success': True}]",118.1,162368.0,10.2,14.25,-1.14,0.21,8.29,5299870299.0,1.28,Real + Estimated
2101.TW,2101,南港,Basic Materials,Others,上市,2025-05-28T00:19:24.104440,"[{'source': 'TWSE_API', 'price': 39.65, 'volume': 2307511, 'success': True}]",140.2,2307511.0,11.48,13.98,-2.06,1.62,10.03,4039951760.0,4.35,Real + Estimated
2102.TW,2102,泰豐,Basic Materials,Others,上市,2025-05-28T00:19:30.151264,"[{'source': 'TWSE_API', 'price': 20.45, 'volume': 645214, 'success': True}]",64.5,645214.0,14.52,9.99,20.4,2.68,6.46,2857872811.0,1.94,Real + Estimated
2103.TW,2103,台橡,Basic Materials,Others,上市,2025-05-28T00:19:36.204641,"[{'source': 'TWSE_API', 'price': 18.8, 'volume': 473879, 'success': True}]",107.7,473879.0,11.42,5.99,15.55,2.96,17.98,462843693.0,4.48,Real + Estimated
2104.TW,2104,中橡,Basic Materials,Others,上市,2025-05-28T00:19:42.241638,"[{'source': 'TWSE_API', 'price': 11.35, 'volume': 1040167, 'success': True}]",79.0,1040167.0,19.1,9.76,14.96,1.78,8.09,2918789930.0,0.98,Real + Estimated
2105.TW,2105,正新,Basic Materials,Others,上市,2025-05-28T00:20:48.280832,"[{'source': 'TWSE_API', 'price': 51.3, 'volume': 11457943, 'success': True}]",145.3,11457943.0,9.65,5.49,7.51,0.13,26.47,239350128.0,1.86,Real + Estimated
2106.TW,2106,建大,Basic Materials,Others,上市,2025-05-28T00:20:54.326473,"[{'source': 'TWSE_API', 'price': 23.7, 'volume': 497732, 'success': True}]",89.1,497732.0,16.96,2.31,21.56,1.51,38.57,1429129419.0,1.94,Real + Estimated
2107.TW,2107,厚生,Basic Materials,Others,上市,2025-05-28T00:21:00.363479,"[{'source': 'TWSE_API', 'price': 26.65, 'volume': 470615, 'success': True}]",94.8,470615.0,18.42,3.87,22.35,0.94,24.5,1159305001.0,1.79,Real + Estimated
2108.TW,2108,南帝,Basic Materials,Others,上市,2025-05-28T00:21:06.404475,"[{'source': 'TWSE_API', 'price': 25.15, 'volume': 1216851, 'success': True}]",146.1,1216851.0,18.13,7.57,21.69,3.45,19.3,2464743653.0,2.04,Real + Estimated
2109.TW,2109,華豐,Basic Materials,Others,上市,2025-05-28T00:21:12.451680,"[{'source': 'TWSE_API', 'price': 17.4, 'volume': 181995, 'success': True}]",99.7,181995.0,18.97,14.7,11.15,0.21,6.78,2287614861.0,3.32,Real + Estimated
2114.TW,2114,鑫永銓,Basic Materials,Others,上市,2025-05-28T00:21:18.502184,"[{'source': 'TWSE_API', 'price': 92.4, 'volume': 11928, 'success': True}]",131.1,11928.0,12.04,8.16,6.2,0.59,16.07,1632050525.0,2.78,Real + Estimated
2115.TW,2115,六暉,Basic Materials,Others,上市,2025-05-28T00:21:24.547094,"[{'source': 'TWSE_API', 'price': 29.25, 'volume': 10128, 'success': True}]",80.3,10128.0,17.06,3.78,2.49,-0.63,21.24,3991549958.0,4.09,Real + Estimated
2201.TW,2201,裕隆,Industrials,Others,上市,2025-05-28T00:21:30.588851,"[{'source': 'TWSE_API', 'price': 36.35, 'volume': 3007956, 'success': True}]",182.9,3007956.0,10.49,9.96,22.26,2.55,18.36,8792508795.0,0.46,Real + Estimated
2204.TW,2204,中華,Industrials,Others,上市,2025-05-28T00:21:36.641864,"[{'source': 'TWSE_API', 'price': 66.2, 'volume': 1183566, 'success': True}]",45.2,1183566.0,15.2,13.97,13.69,2.66,3.24,1713386672.0,3.9,Real + Estimated
2206.TW,2206,三陽工業,Industrials,Others,上市,2025-05-28T00:21:42.704036,"[{'source': 'TWSE_API', 'price': 71.5, 'volume': 827446, 'success': True}]",143.1,827446.0,15.74,5.52,-3.1,0.59,25.92,6149723278.0,1.71,Real + Estimated
2207.TW,2207,和泰車,Industrials,Others,上市,2025-05-28T00:22:48.772724,"[{'source': 'TWSE_API', 'price': 618.0, 'volume': 290362, 'success': True}]",30.5,290362.0,6.75,4.76,11.08,0.54,6.41,847751138.0,5.26,Real + Estimated
2208.TW,2208,台船,Industrials,Others,上市,2025-05-28T00:22:54.831689,"[{'source': 'TWSE_API', 'price': 16.85, 'volume': 980868, 'success': True}]",129.3,980868.0,13.74,10.09,7.85,2.5,12.81,77656767.0,5.2,Real + Estimated
2227.TW,2227,裕日車,Industrials,Others,上市,2025-05-28T00:23:00.875020,"[{'source': 'TWSE_API', 'price': 60.9, 'volume': 15829, 'success': True}]",104.2,15829.0,18.9,14.15,15.56,-0.26,7.36,3345366264.0,1.33,Real + Estimated
2228.TW,2228,劍麟,Industrials,Others,上市,2025-05-28T00:23:06.927294,"[{'source': 'TWSE_API', 'price': 95.1, 'volume': 166413, 'success': True}]",243.6,166413.0,13.31,13.88,31.32,3.11,17.55,10704207944.0,3.68,Real + Estimated
2231.TW,2231,為升,Industrials,Others,上市,2025-05-28T00:23:12.971922,"[{'source': 'TWSE_API', 'price': 85.3, 'volume': 158615, 'success': True}]",154.5,158615.0,11.17,9.04,-5.83,0.78,17.09,5686008927.0,3.8,Real + Estimated
2236.TW,2236,百達,Industrials,Others,上市,2025-05-28T00:23:19.018142,"[{'source': 'TWSE_API', 'price': 92.8, 'volume': 116952, 'success': True}]",221.9,116952.0,18.34,4.61,23.13,0.09,48.13,5703130180.0,4.36,Real + Estimated
2301.TW,2301,光寶科,Technology,Electronics,上市,2025-05-28T00:23:25.056542,"[{'source': 'TWSE_API', 'price': 101.5, 'volume': 13065607, 'success': True}]",224.4,13065607.0,34.28,12.58,18.81,3.06,17.84,5081878096.0,0.93,Real + Estimated
2302.TW,2302,麗正,Technology,Electronics,上市,2025-05-28T00:23:31.100492,"[{'source': 'TWSE_API', 'price': 16.7, 'volume': 288363, 'success': True}]",388.3,288363.0,34.61,19.64,22.39,1.41,19.77,11938567977.0,1.1,Real + Estimated
2303.TW,2303,聯電,Technology,Semiconductors,上市,2025-05-28T00:23:37.142063,"[{'source': 'TWSE_API', 'price': 46.0, 'volume': 99894392, 'success': True}]",792.7,99894392.0,19.15,15.37,-3.48,1.23,51.57,37668600850.0,4.7,Real + Estimated
2308.TW,2308,台達電,Technology,Electronics,上市,2025-05-28T00:23:43.193317,"[{'source': 'TWSE_API', 'price': 367.5, 'volume': 4586098, 'success': True}]",84.4,4586098.0,30.9,47.37,15.02,2.21,1.78,4147089785.0,1.51,Real + Estimated
2312.TW,2312,金寶,Technology,Electronics,上市,2025-05-28T00:24:49.271781,"[{'source': 'TWSE_API', 'price': 21.35, 'volume': 11249742, 'success': True}]",518.5,11249742.0,32.04,6.19,9.42,1.52,83.76,23481339005.0,3.64,Real + Estimated
2313.TW,2313,華通,Technology,Electronics,上市,2025-05-28T00:24:55.331195,"[{'source': 'TWSE_API', 'price': 61.4, 'volume': 5078625, 'success': True}]",505.2,5078625.0,27.01,40.58,12.49,0.72,12.45,50944783.0,3.44,Real + Estimated
2314.TW,2314,台揚,Technology,Electronics,上市,2025-05-28T00:25:01.386469,"[{'source': 'TWSE_API', 'price': 8.36, 'volume': 432487, 'success': True}]",658.3,432487.0,15.41,11.72,14.57,2.92,56.17,20882637278.0,4.05,Real + Estimated
2315.TW,2315,神達,Technology,Electronics,上市,2025-05-28T00:25:07.446161,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",684.1,,32.48,44.07,2.92,0.66,15.52,11734306916.0,3.15,Real + Estimated
2316.TW,2316,楠梓電,Technology,Electronics,上市,2025-05-28T00:25:14.265512,"[{'source': 'TWSE_API', 'price': 42.9, 'volume': 234979, 'success': True}]",653.6,234979.0,16.84,45.39,14.28,0.11,14.4,9051497735.0,0.57,Real + Estimated
2317.TW,2317,鴻海,Technology,Computer Hardware,上市,2025-05-28T00:25:20.322710,"[{'source': 'TWSE_API', 'price': 152.0, 'volume': 27594038, 'success': True}]",271.5,27594038.0,19.56,30.31,17.68,1.3,8.96,12587735820.0,0.6,Real + Estimated
2321.TW,2321,東訊,Technology,Electronics,上市,2025-05-28T00:25:26.379374,"[{'source': 'TWSE_API', 'price': 13.6, 'volume': 1002, 'success': True}]",351.6,1002.0,26.99,19.23,10.02,1.3,18.28,9002486733.0,4.45,Real + Estimated
2323.TW,2323,中環,Technology,Electronics,上市,2025-05-28T00:25:32.437447,"[{'source': 'TWSE_API', 'price': 8.38, 'volume': 1881239, 'success': True}]",794.0,1881239.0,29.86,34.59,20.96,2.71,22.95,2847885057.0,0.53,Real + Estimated
2324.TW,2324,仁寶,Technology,Computer Hardware,上市,2025-05-28T00:25:38.495336,"[{'source': 'TWSE_API', 'price': 28.0, 'volume': 59893660, 'success': True}]",361.0,59893660.0,26.83,26.61,35.25,1.52,13.57,3888066330.0,4.25,Real + Estimated
2325.TW,2325,矽品,Technology,Electronics,上市,2025-05-28T00:25:44.557226,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",282.5,,16.97,16.65,6.56,-0.85,16.97,13011444819.0,0.13,Real + Estimated
2327.TW,2327,國巨,Technology,Electronics,上市,2025-05-28T00:26:51.044445,"[{'source': 'TWSE_API', 'price': 479.0, 'volume': 1351175, 'success': True}]",759.7,1351175.0,20.06,6.21,0.44,1.72,122.33,34817436464.0,2.03,Real + Estimated
2328.TW,2328,廣宇,Technology,Electronics,上市,2025-05-28T00:26:57.102285,"[{'source': 'TWSE_API', 'price': 38.4, 'volume': 27091702, 'success': True}]",488.0,27091702.0,22.71,7.12,32.34,2.92,68.54,1211483768.0,3.89,Real + Estimated
2329.TW,2329,華名,Technology,Electronics,上市,2025-05-28T00:27:03.163474,"[{'source': 'TWSE_API', 'price': 36.65, 'volume': 4223819, 'success': True}]",581.0,4223819.0,16.76,31.01,17.73,-0.07,18.74,11008920490.0,5.83,Real + Estimated
2330.TW,2330,台積電,Technology,Semiconductors,上市,2025-05-28T00:27:09.224005,"[{'source': 'TWSE_API', 'price': 965.0, 'volume': 29843876, 'success': True}]",740.5,29843876.0,33.91,9.76,25.53,4.11,75.87,24218195949.0,2.45,Real + Estimated
2331.TW,2331,精英,Technology,Electronics,上市,2025-05-28T00:27:15.286593,"[{'source': 'TWSE_API', 'price': 18.5, 'volume': 1200282, 'success': True}]",682.1,1200282.0,29.15,19.45,11.65,-0.8,35.07,6211054962.0,1.54,Real + Estimated
2332.TW,2332,友訊,Technology,Electronics,上市,2025-05-28T00:27:21.342052,"[{'source': 'TWSE_API', 'price': 16.15, 'volume': 2775437, 'success': True}]",421.4,2775437.0,20.08,41.86,4.08,0.84,10.07,7614431278.0,2.75,Real + Estimated
2337.TW,2337,旺宏,Technology,Electronics,上市,2025-05-28T00:27:27.389059,"[{'source': 'TWSE_API', 'price': 21.2, 'volume': 8581509, 'success': True}]",221.7,8581509.0,27.0,22.17,9.13,2.11,10.0,8959150047.0,2.24,Real + Estimated
2338.TW,2338,光罩,Technology,Electronics,上市,2025-05-28T00:27:33.443996,"[{'source': 'TWSE_API', 'price': 29.25, 'volume': 852435, 'success': True}]",605.7,852435.0,21.25,28.23,31.4,4.34,21.46,14002173833.0,3.44,Real + Estimated
2340.TW,2340,光磊,Technology,Electronics,上市,2025-05-28T00:27:39.498737,"[{'source': 'TWSE_API', 'price': 20.4, 'volume': 617496, 'success': True}]",682.6,617496.0,18.01,30.58,8.67,1.65,22.32,9868091870.0,4.96,Real + Estimated
2342.TW,2342,茂矽,Technology,Electronics,上市,2025-05-28T00:27:45.561598,"[{'source': 'TWSE_API', 'price': 23.55, 'volume': 324256, 'success': True}]",314.6,324256.0,19.87,34.87,12.05,0.61,9.02,14320526919.0,4.63,Real + Estimated
2344.TW,2344,華邦電,Technology,Electronics,上市,2025-05-28T00:28:51.661690,"[{'source': 'TWSE_API', 'price': 17.35, 'volume': 26947034, 'success': True}]",121.2,26947034.0,34.65,45.97,6.15,2.08,2.64,2411419414.0,4.45,Real + Estimated
2345.TW,2345,智邦,Technology,Electronics,上市,2025-05-28T00:28:57.721903,"[{'source': 'TWSE_API', 'price': 721.0, 'volume': 2829872, 'success': True}]",545.5,2829872.0,23.27,35.06,5.83,1.72,15.56,17389035172.0,1.03,Real + Estimated
2347.TW,2347,聯強,Technology,Electronics,上市,2025-05-28T00:29:03.788365,"[{'source': 'TWSE_API', 'price': 73.4, 'volume': 4413076, 'success': True}]",462.8,4413076.0,20.67,19.66,30.7,3.02,23.54,8613605927.0,0.75,Real + Estimated
2348.TW,2348,海悅,Technology,Electronics,上市,2025-05-28T00:29:09.849231,"[{'source': 'TWSE_API', 'price': 126.0, 'volume': 496918, 'success': True}]",787.5,496918.0,28.44,23.05,27.04,1.54,34.16,28342783617.0,2.75,Real + Estimated
2349.TW,2349,錸德,Technology,Electronics,上市,2025-05-28T00:29:15.918411,"[{'source': 'TWSE_API', 'price': 10.05, 'volume': 1953943, 'success': True}]",763.5,1953943.0,29.75,15.06,25.0,2.64,50.7,9328661541.0,1.91,Real + Estimated
2351.TW,2351,順德,Technology,Electronics,上市,2025-05-28T00:29:21.979333,"[{'source': 'TWSE_API', 'price': 70.2, 'volume': 660014, 'success': True}]",289.6,660014.0,16.77,7.14,18.64,2.23,40.56,11023105510.0,5.35,Real + Estimated
2352.TW,2352,佳世達,Technology,Electronics,上市,2025-05-28T00:29:28.035078,"[{'source': 'TWSE_API', 'price': 26.9, 'volume': 2575725, 'success': True}]",242.1,2575725.0,32.26,15.9,20.44,0.82,15.23,3774195973.0,1.81,Real + Estimated
2353.TW,2353,宏碁,Technology,Electronics,上市,2025-05-28T00:29:34.088286,"[{'source': 'TWSE_API', 'price': 34.9, 'volume': 7162322, 'success': True}]",211.2,7162322.0,23.4,30.37,14.8,-0.74,6.95,10093262708.0,2.53,Real + Estimated
2354.TW,2354,鴻準,Technology,Electronics,上市,2025-05-28T00:29:40.145743,"[{'source': 'TWSE_API', 'price': 60.1, 'volume': 13032769, 'success': True}]",312.0,13032769.0,18.11,23.47,32.23,3.93,13.29,8846094595.0,0.88,Real + Estimated
2355.TW,2355,敬鵬,Technology,Electronics,上市,2025-05-28T00:29:46.210245,"[{'source': 'TWSE_API', 'price': 32.95, 'volume': 888950, 'success': True}]",203.9,888950.0,27.49,49.36,9.96,2.66,4.13,9485903717.0,5.8,Real + Estimated
2356.TW,2356,英業達,Technology,Electronics,上市,2025-05-28T00:30:52.286540,"[{'source': 'TWSE_API', 'price': 41.6, 'volume': 23681073, 'success': True}]",609.1,23681073.0,31.13,6.77,21.43,0.12,89.97,2499196353.0,4.77,Real + Estimated
2357.TW,2357,華碩,Technology,Computer Hardware,上市,2025-05-28T00:30:58.344237,"[{'source': 'TWSE_API', 'price': 608.0, 'volume': 4965646, 'success': True}]",261.7,4965646.0,31.1,11.46,17.33,-0.03,22.84,12302176125.0,1.15,Real + Estimated
2358.TW,2358,廷鑫,Technology,Electronics,上市,2025-05-28T00:31:04.397035,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",533.9,,26.99,26.2,33.36,1.95,20.38,19975145066.0,5.97,Real + Estimated
2359.TW,2359,所羅門,Technology,Electronics,上市,2025-05-28T00:31:11.013466,"[{'source': 'TWSE_API', 'price': 137.5, 'volume': 2707186, 'success': True}]",398.2,2707186.0,26.65,25.1,16.4,0.17,15.86,9901426873.0,5.37,Real + Estimated
2360.TW,2360,致茂,Technology,Electronics,上市,2025-05-28T00:31:17.073336,"[{'source': 'TWSE_API', 'price': 331.0, 'volume': 1028269, 'success': True}]",206.3,1028269.0,22.23,10.69,22.29,3.62,19.3,6460805129.0,0.25,Real + Estimated
2362.TW,2362,藍天,Technology,Electronics,上市,2025-05-28T00:31:23.142553,"[{'source': 'TWSE_API', 'price': 49.05, 'volume': 1326791, 'success': True}]",750.3,1326791.0,32.65,39.86,1.56,-1.08,18.82,20208352519.0,1.21,Real + Estimated
2363.TW,2363,矽統,Technology,Electronics,上市,2025-05-28T00:31:29.203956,"[{'source': 'TWSE_API', 'price': 47.5, 'volume': 2433646, 'success': True}]",594.7,2433646.0,25.01,39.75,21.41,0.8,14.96,7492220600.0,2.57,Real + Estimated
2364.TW,2364,倫飛,Technology,Electronics,上市,2025-05-28T00:31:35.255647,"[{'source': 'TWSE_API', 'price': 80.1, 'volume': 46258, 'success': True}]",495.0,46258.0,22.9,13.96,25.97,3.31,35.46,17916587502.0,3.27,Real + Estimated
2365.TW,2365,昆盈,Technology,Electronics,上市,2025-05-28T00:31:41.319148,"[{'source': 'TWSE_API', 'price': 38.75, 'volume': 4076058, 'success': True}]",674.6,4076058.0,34.52,22.79,21.41,0.37,29.6,21888134860.0,2.94,Real + Estimated
2367.TW,2367,燿華,Technology,Electronics,上市,2025-05-28T00:31:47.375682,"[{'source': 'TWSE_API', 'price': 25.85, 'volume': 6630123, 'success': True}]",760.7,6630123.0,25.85,15.79,35.58,2.82,48.18,14906570436.0,5.67,Real + Estimated
2368.TW,2368,金像電,Technology,Electronics,上市,2025-05-28T00:32:53.455754,"[{'source': 'TWSE_API', 'price': 243.5, 'volume': 12043183, 'success': True}]",532.0,12043183.0,17.39,42.42,10.8,-0.48,12.54,7835729809.0,5.66,Real + Estimated
2369.TW,2369,菱生,Technology,Electronics,上市,2025-05-28T00:32:59.516955,"[{'source': 'TWSE_API', 'price': 14.25, 'volume': 351894, 'success': True}]",253.1,351894.0,25.39,33.05,15.2,2.4,7.66,11552199842.0,3.61,Real + Estimated
2371.TW,2371,大同,Technology,Electronics,上市,2025-05-28T00:33:05.575961,"[{'source': 'TWSE_API', 'price': 41.25, 'volume': 9738786, 'success': True}]",446.2,9738786.0,23.86,10.46,35.12,1.08,42.66,15509620726.0,1.95,Real + Estimated
2373.TW,2373,震旦行,Technology,Electronics,上市,2025-05-28T00:33:11.639149,"[{'source': 'TWSE_API', 'price': 61.4, 'volume': 19620, 'success': True}]",741.3,19620.0,32.19,35.71,8.1,2.63,20.76,208905132.0,2.61,Real + Estimated
2374.TW,2374,佳能,Technology,Electronics,上市,2025-05-28T00:33:17.698068,"[{'source': 'TWSE_API', 'price': 51.1, 'volume': 6881495, 'success': True}]",453.4,6881495.0,34.35,6.04,8.38,0.98,75.07,9608286607.0,5.83,Real + Estimated
2375.TW,2375,智寶,Technology,Electronics,上市,2025-05-28T00:33:23.763676,"[{'source': 'TWSE_API', 'price': 60.2, 'volume': 173057, 'success': True}]",378.1,173057.0,15.03,14.37,3.27,-1.48,26.31,6905140349.0,4.84,Real + Estimated
2376.TW,2376,技嘉,Technology,Electronics,上市,2025-05-28T00:33:29.818860,"[{'source': 'TWSE_API', 'price': 256.5, 'volume': 5144500, 'success': True}]",64.3,5144500.0,33.6,41.09,5.79,-0.23,1.56,2111101170.0,1.75,Real + Estimated
2377.TW,2377,微星,Technology,Electronics,上市,2025-05-28T00:33:35.866967,"[{'source': 'TWSE_API', 'price': 137.0, 'volume': 11998200, 'success': True}]",728.6,11998200.0,22.31,46.01,34.84,1.91,15.84,12188863471.0,4.67,Real + Estimated
2379.TW,2379,瑞昱,Technology,Electronics,上市,2025-05-28T00:33:41.920967,"[{'source': 'TWSE_API', 'price': 521.0, 'volume': 3000033, 'success': True}]",235.4,3000033.0,23.83,18.41,31.54,0.65,12.79,8863432710.0,1.81,Real + Estimated
2380.TW,2380,虹光,Technology,Electronics,上市,2025-05-28T00:33:47.979467,"[{'source': 'TWSE_API', 'price': 3.95, 'volume': 42879, 'success': True}]",648.8,42879.0,29.59,46.13,4.84,-0.74,14.06,18294916165.0,4.58,Real + Estimated
2382.TW,2382,廣達,Technology,Computer Hardware,上市,2025-05-28T00:34:54.043429,"[{'source': 'TWSE_API', 'price': 266.0, 'volume': 9085288, 'success': True}]",284.0,9085288.0,26.78,35.87,0.97,-1.55,7.92,4467161743.0,5.5,Real + Estimated
2383.TW,2383,台光電,Technology,Electronics,上市,2025-05-28T00:35:00.097204,"[{'source': 'TWSE_API', 'price': 706.0, 'volume': 3706730, 'success': True}]",616.1,3706730.0,34.17,22.42,10.47,1.83,27.48,8268852121.0,3.66,Real + Estimated
2384.TW,2384,勝華,Technology,Electronics,上市,2025-05-28T00:35:06.141476,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",628.8,,19.01,11.89,7.96,-0.63,52.88,1231827440.0,5.47,Real + Estimated
2385.TW,2385,群光,Technology,Electronics,上市,2025-05-28T00:35:12.619163,"[{'source': 'TWSE_API', 'price': 166.0, 'volume': 3433723, 'success': True}]",158.9,3433723.0,29.42,16.74,-0.17,-0.8,9.49,623153087.0,2.91,Real + Estimated
2387.TW,2387,精元,Technology,Electronics,上市,2025-05-28T00:35:18.686022,"[{'source': 'TWSE_API', 'price': 52.4, 'volume': 608651, 'success': True}]",246.5,608651.0,16.69,24.04,8.47,-0.88,10.25,591318779.0,1.64,Real + Estimated
2388.TW,2388,威盛,Technology,Electronics,上市,2025-05-28T00:35:24.741790,"[{'source': 'TWSE_API', 'price': 66.0, 'volume': 1335979, 'success': True}]",551.2,1335979.0,24.15,41.15,34.1,3.47,13.39,10984174966.0,4.12,Real + Estimated
2390.TW,2390,云辰,Technology,Electronics,上市,2025-05-28T00:35:30.790383,"[{'source': 'TWSE_API', 'price': 11.85, 'volume': 376976, 'success': True}]",537.1,376976.0,28.56,24.81,15.53,0.1,21.65,10929026484.0,1.38,Real + Estimated
2392.TW,2392,正崴,Technology,Electronics,上市,2025-05-28T00:35:36.861745,"[{'source': 'TWSE_API', 'price': 50.1, 'volume': 872482, 'success': True}]",437.1,872482.0,30.81,24.11,37.31,1.25,18.13,2670887888.0,5.97,Real + Estimated
2393.TW,2393,億光,Technology,Electronics,上市,2025-05-28T00:35:42.919735,"[{'source': 'TWSE_API', 'price': 80.9, 'volume': 1527869, 'success': True}]",749.7,1527869.0,22.92,9.78,14.55,-0.35,76.66,29117934201.0,4.72,Real + Estimated
2395.TW,2395,研華,Technology,Electronics,上市,2025-05-28T00:35:48.990083,"[{'source': 'TWSE_API', 'price': 343.0, 'volume': 1166092, 'success': True}]",250.5,1166092.0,22.8,39.71,2.41,0.77,6.31,6505856469.0,3.67,Real + Estimated
2397.TW,2397,友通,Technology,Electronics,上市,2025-05-28T00:36:55.063062,"[{'source': 'TWSE_API', 'price': 65.3, 'volume': 128975, 'success': True}]",626.7,128975.0,21.6,19.38,30.86,0.74,32.34,25776326056.0,3.68,Real + Estimated
2399.TW,2399,映泰,Technology,Electronics,上市,2025-05-28T00:37:01.125457,"[{'source': 'TWSE_API', 'price': 19.6, 'volume': 2333635, 'success': True}]",525.0,2333635.0,28.03,26.27,15.64,2.78,19.98,12851950973.0,3.35,Real + Estimated
2401.TW,2401,凌陽,Others,Others,上市,2025-05-28T00:37:07.175007,"[{'source': 'TWSE_API', 'price': 20.15, 'volume': 2171670, 'success': True}]",59.1,2171670.0,16.97,9.97,28.23,3.98,5.93,598791208.0,1.86,Real + Estimated
2402.TW,2402,毅嘉,Others,Others,上市,2025-05-28T00:37:13.241142,"[{'source': 'TWSE_API', 'price': 38.95, 'volume': 1179231, 'success': True}]",92.2,1179231.0,15.86,13.43,1.57,0.24,6.87,2769197547.0,2.44,Real + Estimated
2404.TW,2404,漢唐,Others,Others,上市,2025-05-28T00:37:19.316987,"[{'source': 'TWSE_API', 'price': 536.0, 'volume': 847678, 'success': True}]",115.2,847678.0,14.0,10.92,24.12,1.66,10.55,5208272420.0,2.98,Real + Estimated
2405.TW,2405,浩鑫,Others,Others,上市,2025-05-28T00:37:25.376362,"[{'source': 'TWSE_API', 'price': 16.5, 'volume': 847211, 'success': True}]",127.4,847211.0,9.1,11.31,-7.03,0.38,11.26,2775944865.0,2.07,Real + Estimated
2406.TW,2406,國碩,Others,Others,上市,2025-05-28T00:37:31.429871,"[{'source': 'TWSE_API', 'price': 12.4, 'volume': 1118299, 'success': True}]",121.7,1118299.0,9.3,11.0,24.87,0.51,11.06,1888532781.0,3.36,Real + Estimated
2408.TW,2408,南亞科,Others,Others,上市,2025-05-28T00:37:37.484754,"[{'source': 'TWSE_API', 'price': 41.95, 'volume': 46122338, 'success': True}]",100.1,46122338.0,8.63,7.36,27.66,2.1,13.6,2065538162.0,3.03,Real + Estimated
2409.TW,2409,友達,Others,Others,上市,2025-05-28T00:37:43.546171,"[{'source': 'TWSE_API', 'price': 13.25, 'volume': 18447982, 'success': True}]",157.5,18447982.0,7.16,1.38,22.68,-0.06,114.13,2432808458.0,4.28,Real + Estimated
2412.TW,2412,中華電,Others,Others,上市,2025-05-28T00:37:49.614389,"[{'source': 'TWSE_API', 'price': 131.5, 'volume': 13014563, 'success': True}]",148.9,13014563.0,12.99,6.7,-3.8,0.8,22.22,5478934263.0,4.86,Real + Estimated
