stock_code,name,current_price,ROE,EPS,年營收成長率,月營收成長率,market_cap,sector,industry,data_sources
2637.TW,慧洋-KY,63.1,18.0,6.05,10.28,11.6,63100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2642.TW,宅配通,27.25,18.0,2.26,3.07,3.62,27250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2701.TW,萬企,12.0,15.0,0.77,2.66,3.33,12000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2702.TW,華園,13.45,18.0,1.2,9.46,7.21,13450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2704.TW,國賓,47.65,18.0,3.47,8.15,7.38,47650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2705.TW,六福,18.85,15.0,1.15,6.29,7.46,18850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2706.TW,第一店,14.05,15.0,0.8,17.3,12.84,14050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2707.TW,晶華,195.5,12.0,12.4,13.6,10.41,195500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2712.TW,遠雄來,20.15,18.0,1.93,3.68,2.7,20150000000,Industrials,Manufacturing,['TWSTOCK']
2727.TW,王品,255.5,15.0,15.89,5.16,3.91,255500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2801.TW,彰銀,18.35,12.0,1.66,1.5,1.38,18350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2809.TW,京城銀,50.7,12.0,3.73,1.08,0.98,50700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2812.TW,台中銀,20.5,15.0,1.7,14.09,10.36,20500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2816.TW,旺旺保,26.45,15.0,2.78,1.92,2.06,26450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2820.TW,華票,15.35,12.0,1.66,10.13,10.74,15350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2823.TW,中壽,,15.0,1.24,10.69,8.63,407660933446,Industrials,Manufacturing,['ESTIMATED']
2832.TW,台產,35.1,15.0,4.11,14.32,11.77,35100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2834.TW,臺企銀,14.85,15.0,1.77,10.65,12.12,14850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2836.TW,高雄銀,11.7,12.0,0.85,6.56,7.87,11700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2838.TW,聯邦銀,17.0,12.0,1.34,10.23,9.29,17000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2845.TW,遠東銀,12.95,15.0,1.25,6.77,6.28,12950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2849.TW,安泰銀,13.8,15.0,1.64,13.51,13.66,13800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2850.TW,新產,106.5,12.0,8.75,7.84,9.95,106500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2851.TW,中再保,25.05,15.0,2.12,16.79,18.09,25050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2852.TW,第一保,27.85,15.0,2.17,6.58,5.57,27850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2855.TW,統一證,22.6,18.0,1.68,17.55,18.26,22600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2856.TW,元富證,,15.0,3.44,4.56,5.56,759906719114,Industrials,Manufacturing,['ESTIMATED']
2867.TW,三商壽,5.31,18.0,0.45,15.68,19.65,5310000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2880.TW,華南金,26.9,12.0,2.15,0.9,0.95,26900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2881.TW,富邦金,79.5,15.0,8.83,16.61,16.45,79500000000,Financial Services,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2882.TW,國泰金,61.2,18.0,5.56,4.92,5.74,734400000000,Financial Services,Insurance,"['TWSTOCK', 'TWSE_API']"
2883.TW,開發金,17.3,15.0,1.97,12.57,15.03,17300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2884.TW,玉山金,30.25,15.0,3.7,16.08,13.73,30250000000,Financial Services,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2885.TW,元大金,31.75,15.0,2.43,0.37,0.44,31750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2886.TW,兆豐金,40.1,12.0,3.47,4.81,5.92,40100000000,Financial Services,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2887.TW,台新金,17.15,15.0,1.71,14.25,14.28,17149999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2888.TW,新光金,12.15,15.0,1.42,7.04,5.87,12150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2889.TW,國票金,12.6,15.0,1.1,0.98,0.82,12600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2890.TW,永豐金,23.05,15.0,1.83,13.23,10.02,23050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2891.TW,中信金,41.1,12.0,4.11,4.07,5.24,497310000000,Financial Services,Banks,"['TWSTOCK', 'TWSE_API']"
2892.TW,第一金,26.9,12.0,2.65,4.67,5.35,26900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2901.TW,欣欣,26.1,12.0,1.62,13.13,11.4,26100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2903.TW,遠百,23.15,15.0,1.89,5.76,5.95,23150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2904.TW,匯僑,18.45,12.0,1.07,10.85,8.98,18450000000,Industrials,Manufacturing,['TWSTOCK']
2905.TW,三商,12.85,18.0,0.95,14.12,15.72,12850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2906.TW,高林,15.9,15.0,1.21,12.73,14.71,15900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2908.TW,特力,20.65,12.0,1.69,10.06,12.3,20650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2910.TW,統領,21.55,15.0,1.45,11.15,9.6,21550000000,Industrials,Manufacturing,['TWSTOCK']
2911.TW,麗嬰房,4.65,18.0,0.37,14.07,12.77,4650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2912.TW,統一超,259.5,12.0,19.93,6.34,6.05,259500000000,Consumer Goods,Retail,"['TWSTOCK', 'TWSE_API']"
2913.TW,農林,16.4,18.0,1.03,16.21,19.62,16399999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2915.TW,潤泰全,50.6,18.0,3.92,9.98,11.96,50600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2923.TW,鼎固-KY,23.3,18.0,1.46,0.65,0.51,23300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2924.TW,東凌-KY,,15.0,2.31,11.27,14.39,516686376224,Industrials,Manufacturing,['ESTIMATED']
2928.TW,紅馬-KY,,15.0,3.84,3.66,2.56,365775895247,Industrials,Manufacturing,['ESTIMATED']
2929.TW,淘帝-KY,10.1,18.0,0.89,4.71,3.69,10100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
2936.TW,客思達-KY,,15.0,1.01,3.06,2.45,111393479886,Industrials,Manufacturing,['ESTIMATED']
2939.TW,凱羿-KY,31.95,15.0,2.76,3.86,3.65,31950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3002.TW,歐格,13.7,18.0,0.82,4.11,4.45,13700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3003.TW,健和興,54.8,18.0,3.81,9.64,10.69,54800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3004.TW,豐達科,153.0,18.0,9.61,4.95,4.85,153000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3005.TW,神基,122.0,18.0,10.59,6.97,6.46,122000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3006.TW,晶豪科,51.9,18.0,3.14,10.94,11.26,51900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3008.TW,大立光,2270.0,18.0,171.79,2.48,2.29,2270000000000,Industrials,Optical Components,"['TWSTOCK', 'TWSE_API']"
3009.TW,奇邑,,15.0,1.1,2.36,2.44,489841777296,Industrials,Manufacturing,['ESTIMATED']
3010.TW,華立,104.0,18.0,7.86,3.97,4.42,104000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3011.TW,今皓,12.7,18.0,0.92,5.07,6.48,12700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3013.TW,晟銘電,98.3,18.0,8.49,0.94,0.88,98300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3014.TW,聯陽,134.0,18.0,8.57,5.12,4.94,134000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3015.TW,全漢,61.1,18.0,5.19,13.01,10.9,61100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3016.TW,嘉晶,31.7,18.0,2.84,16.2,19.72,31700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3017.TW,奇鋐,614.0,18.0,39.85,14.57,13.61,614000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3018.TW,同開,20.55,18.0,1.39,12.63,13.56,20550000000,Industrials,Manufacturing,['TWSTOCK']
3019.TW,亞光,130.0,18.0,9.21,3.28,3.17,130000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3021.TW,鴻名,17.75,18.0,1.44,1.03,0.76,17750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3022.TW,威強電,84.0,18.0,7.4,9.45,11.55,84000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3023.TW,信邦,235.5,18.0,18.21,11.42,13.12,235500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3024.TW,憶聲,15.2,18.0,1.02,0.09,0.08,15200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3025.TW,星通,50.8,18.0,3.47,15.11,17.99,50800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3026.TW,禾伸堂,84.9,15.0,5.06,13.14,10.03,84900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3027.TW,盛達,37.0,18.0,2.09,5.56,5.5,37000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3028.TW,增你強,33.7,15.0,2.41,10.38,8.0,33700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3029.TW,零壹,114.5,18.0,6.98,8.97,7.31,114500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3030.TW,德律,113.0,18.0,6.51,7.7,6.71,113000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3031.TW,佰鴻,19.6,18.0,1.86,13.88,9.85,19600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3032.TW,偉訓,68.3,18.0,4.2,15.59,16.1,68300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3033.TW,威健,32.95,15.0,2.19,9.03,7.86,32950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3034.TW,聯詠,517.0,15.0,40.55,9.71,7.16,517000000000,Technology,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3035.TW,智原,173.5,18.0,10.24,12.49,10.07,173500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3036.TW,文曄,123.0,18.0,8.19,12.65,15.09,123000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3037.TW,欣興,109.5,18.0,10.94,13.27,15.11,109500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3038.TW,全台,23.3,18.0,1.36,8.95,10.8,23300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3040.TW,遠見,44.25,18.0,3.88,4.67,5.27,44250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3041.TW,揚智,25.8,18.0,1.44,5.26,3.69,25800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3042.TW,晶技,94.3,15.0,8.01,14.53,11.8,94300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3043.TW,科風,26.6,18.0,1.77,15.62,19.96,26600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3044.TW,健鼎,207.0,18.0,11.72,10.42,9.43,207000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3045.TW,台灣大,116.0,12.0,7.61,12.03,12.67,116000000000,Telecommunications,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3046.TW,建榮,43.95,18.0,3.18,16.63,17.64,43950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3047.TW,訊舟,20.25,18.0,1.46,17.36,15.47,20250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3048.TW,益登,26.9,18.0,1.73,7.52,8.71,26900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3049.TW,和鑫,6.67,18.0,0.38,3.91,4.8,6670000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3050.TW,鈺齊,13.4,18.0,0.79,11.63,10.18,13400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3051.TW,力特,28.75,18.0,2.79,8.75,7.13,28750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3052.TW,夆典,12.75,15.0,0.72,1.68,1.69,12750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3053.TW,健策,,15.0,1.01,16.58,18.59,786436915492,Industrials,Manufacturing,['ESTIMATED']
3054.TW,立萬利,24.0,15.0,1.84,8.1,10.35,24000000000,Industrials,Manufacturing,['TWSTOCK']
3055.TW,蔚華科,51.3,18.0,3.03,2.29,1.73,51300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3056.TW,總太,35.6,15.0,2.33,2.8,2.19,35600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3057.TW,喬鼎,11.5,18.0,0.78,14.69,13.05,11500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3058.TW,立德,10.1,18.0,0.62,4.41,4.08,10100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3059.TW,華晶科,40.75,18.0,3.04,3.32,2.51,40750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3060.TW,銘異,23.05,18.0,2.22,0.23,0.28,23050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3061.TW,璨圓,,15.0,3.79,6.67,8.35,780694164091,Industrials,Manufacturing,['ESTIMATED']
3062.TW,建漢,23.0,18.0,2.14,3.38,2.38,23000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3189.TW,景碩,81.7,18.0,6.13,12.55,10.1,81700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3209.TW,全科,37.75,15.0,2.15,3.26,3.7,37750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3229.TW,晟鈦,16.7,18.0,0.98,9.48,11.49,16700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3231.TW,緯創,115.5,18.0,7.22,9.24,10.46,115500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3266.TW,昇陽,15.5,15.0,1.49,8.39,6.77,15500000000,Industrials,Manufacturing,['TWSTOCK']
3296.TW,勝德,20.7,18.0,1.53,5.25,3.74,20700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3308.TW,聯德,18.4,18.0,1.41,10.28,13.22,18400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3311.TW,閎暉,36.0,15.0,3.02,1.76,2.13,36000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3312.TW,弘憶股,51.0,18.0,4.92,10.08,11.61,51000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3376.TW,新日興,176.5,18.0,17.61,9.34,10.02,176500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3380.TW,明泰,28.1,18.0,2.38,0.53,0.47,28100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3383.TW,新世紀,,15.0,1.79,0.57,0.48,582145926139,Industrials,Manufacturing,['ESTIMATED']
3406.TW,玉晶光,386.5,18.0,28.38,6.38,5.06,386500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3413.TW,京鼎,298.0,18.0,18.69,0.95,1.07,298000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3416.TW,融程電,133.5,18.0,7.75,0.38,0.43,133500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3419.TW,譁裕,14.0,18.0,1.39,0.56,0.68,14000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3443.TW,創意,1160.0,18.0,110.11,12.15,12.61,1160000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3481.TW,群創,12.35,18.0,0.78,15.28,14.77,12350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3501.TW,維熹,57.7,15.0,3.28,16.33,12.67,57700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3504.TW,揚明光,47.15,18.0,4.06,6.3,5.52,47150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3515.TW,華擎,218.0,18.0,13.78,10.5,12.88,218000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3518.TW,柏騰,16.8,18.0,0.98,13.32,14.59,16800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3528.TW,安馳,84.9,18.0,6.13,9.83,10.83,84900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3529.TW,力旺,,15.0,1.06,5.68,5.99,634559077341,Industrials,Manufacturing,['ESTIMATED']
3530.TW,晶相光,61.0,18.0,4.03,5.57,4.28,61000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3533.TW,嘉澤,1320.0,18.0,100.32,17.64,19.59,1320000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3545.TW,敦泰,62.5,18.0,4.05,10.57,13.59,62500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3550.TW,聯穎,13.5,18.0,0.79,7.51,5.47,13500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3557.TW,嘉威,51.1,18.0,3.76,7.63,5.47,51100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3558.TW,神準,,15.0,3.36,5.43,6.91,546910083720,Industrials,Manufacturing,['ESTIMATED']
3561.TW,昇陽科,,15.0,1.1,2.02,2.0,285571015493,Industrials,Manufacturing,['ESTIMATED']
3576.TW,聯合再生,7.87,18.0,0.5,8.48,7.36,7870000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3579.TW,尚志,,15.0,2.68,10.16,12.9,240204601033,Industrials,Manufacturing,['ESTIMATED']
3583.TW,辛耘,290.5,18.0,16.98,6.22,5.99,290500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3588.TW,通嘉,48.4,18.0,3.26,4.51,4.18,48400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3592.TW,瑞鼎,338.0,18.0,19.14,17.64,22.57,338000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3593.TW,力銘,7.86,18.0,0.64,15.05,12.39,7860000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3596.TW,智易,211.5,18.0,20.64,4.03,4.62,211500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3605.TW,宏致,52.2,18.0,4.31,17.63,22.31,52200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3607.TW,谷崧,14.65,18.0,1.04,8.43,10.78,14650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3617.TW,碩天,255.5,18.0,19.06,6.03,5.87,255500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3622.TW,洋華,53.4,18.0,3.75,17.3,19.48,53400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3645.TW,達邁,58.6,18.0,3.67,10.43,9.64,58600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3653.TW,健策,1335.0,18.0,79.04,3.32,2.52,1335000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3661.TW,世芯,2855.0,18.0,211.57,14.99,15.74,2855000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3665.TW,貿聯,617.0,18.0,56.48,16.76,18.89,617000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3669.TW,圓展,34.25,18.0,3.2,11.87,14.86,34250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3679.TW,新至陞,138.5,18.0,11.82,3.67,3.04,138500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3682.TW,亞太電,,15.0,1.26,2.47,2.05,362671475592,Industrials,Manufacturing,['ESTIMATED']
3694.TW,海華,53.5,18.0,5.06,9.48,7.38,53500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3697.TW,晶華,,15.0,2.72,15.52,16.66,552914543109,Industrials,Manufacturing,['ESTIMATED']
3701.TW,大眾控,32.6,18.0,2.9,11.34,14.74,32600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3702.TW,大聯大,69.1,15.0,3.88,7.78,6.04,69100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3703.TW,欣陸,23.85,18.0,2.06,4.02,3.74,23850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3704.TW,合勤控,28.95,18.0,2.11,17.5,22.67,28950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3705.TW,永信,61.9,15.0,4.17,6.83,7.63,61900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3706.TW,神達,59.6,18.0,5.69,1.43,1.08,59600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3708.TW,上緯投控,79.4,18.0,7.2,6.86,8.34,79400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
3711.TW,日月光投控,142.0,18.0,8.53,12.65,16.22,142000000000,Technology,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4104.TW,佳醫,85.8,12.0,4.77,10.69,13.7,85800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4106.TW,雃博,23.1,15.0,1.5,11.53,8.71,23100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4119.TW,旭富,68.8,15.0,4.99,2.27,2.56,68800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4123.TW,晟德,,15.0,2.83,14.86,12.49,721242171845,Industrials,Manufacturing,['ESTIMATED']
4133.TW,亞諾法,31.0,18.0,2.06,2.55,2.11,31000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4137.TW,麗豐-KY,119.5,15.0,11.58,16.7,18.15,119500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4148.TW,全宇生技-KY,47.7,18.0,2.78,5.47,4.35,47700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4155.TW,訊映,17.35,18.0,1.52,6.94,6.22,17350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4164.TW,承業醫,43.8,18.0,3.89,3.87,4.13,43800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4174.TW,浩鼎,,15.0,2.27,9.68,11.84,505936069143,Industrials,Manufacturing,['ESTIMATED']
4406.TW,新昕纖,,15.0,2.39,12.04,15.35,581281030115,Industrials,Manufacturing,['ESTIMATED']
4414.TW,如興,3.46,18.0,0.29,1.28,1.65,3460000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4426.TW,利勤,11.35,18.0,0.71,10.66,9.75,11350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4432.TW,銘旺實,,15.0,3.12,5.3,6.2,792955067061,Industrials,Manufacturing,['ESTIMATED']
4438.TW,廣越,83.5,18.0,5.35,16.44,18.66,83500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4904.TW,遠傳,88.5,12.0,5.84,6.37,7.62,88500000000,Telecommunications,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4906.TW,正文,26.65,18.0,2.52,10.53,10.65,26650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4958.TW,臻鼎-KY,104.0,18.0,9.58,6.74,6.38,104000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4967.TW,十銓,71.4,18.0,6.31,4.5,3.92,71400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4968.TW,立積,122.5,18.0,7.09,13.19,15.22,122500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4989.TW,榮科,15.95,18.0,0.93,15.53,18.26,15950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
4994.TW,傳奇,91.5,15.0,7.73,13.39,15.58,91500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5007.TW,三星,51.8,12.0,4.44,0.31,0.26,51800000000,Industrials,Manufacturing,['TWSTOCK']
5203.TW,訊連,104.5,18.0,6.15,9.17,7.47,104500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5215.TW,科嘉-KY,38.85,18.0,2.47,1.18,1.46,38850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5234.TW,達興材料,213.5,18.0,20.2,13.23,10.18,213500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5269.TW,祥碩,1920.0,18.0,187.21,9.38,7.75,1920000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5283.TW,禾聯碩,86.6,15.0,5.14,11.06,8.2,86600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5288.TW,豐祥-KY,144.0,18.0,11.51,11.56,10.67,144000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5347.TW,世界,,15.0,1.43,6.74,6.95,137634763061,Industrials,Manufacturing,['ESTIMATED']
5353.TW,台林,,15.0,1.84,2.87,2.51,554301165335,Industrials,Manufacturing,['ESTIMATED']
5371.TW,中光電,,15.0,2.08,11.1,7.97,547293246044,Industrials,Manufacturing,['ESTIMATED']
5388.TW,中磊,97.0,18.0,7.23,7.05,7.65,97000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5434.TW,崇越,257.0,18.0,23.75,2.19,1.97,257000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
